FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
20484.15,200.2,446.59998,512.82,163.23999,30.8,130.95,-48.600002,22233.6,14686.72,59.6,8.873143,90.4792
18945.99,195.58,1148.84,977.89996,206.36,-52.36,39.15,-33.75,21336.32,15418.88,59.6,26.459772,93.91454
15351.15,146.3,1175.02,771.54,135.51999,-13.86,54.0,36.45,16330.239,11724.8,59.7,33.662434,88.65658
25882.5,226.37999,3235.54,2781.24,329.56,143.22,27.0,-8.1,31285.76,26164.479,59.8,55.610275,100.87579
22507.77,232.54,2132.9,1718.64,389.62,97.02,-51.3,45.9,32896.0,24163.84,59.8,41.913383,122.180275
32634.57,301.84,5446.98,3954.72,711.48,286.44,116.1,18.9,55604.48,43479.04,59.8,74.58447,142.60265
27506.791,257.18,1643.1799,1139.6,314.16,6.16,37.8,-2.7,28847.36,19948.799,59.8,26.052034,87.38868
15244.14,217.14,2065.14,1607.76,178.64,-13.86,18.9,13.5,20376.32,15731.199,59.8,60.348125,111.65576
29057.13,218.68,2987.5999,2171.4,328.02,69.299995,56.7,-6.75,32012.799,25378.559,59.9,45.561226,91.85418
18727.62,143.22,1484.5599,1224.2999,323.4,-9.24,16.2,24.300001,24008.959,17735.68,59.9,34.89797,107.04913
25121.25,133.98,2268.42,1606.22,292.6,58.519997,74.25,13.5,25978.879,20929.28,60.0,39.891865,86.15849
29749.65,224.84,3212.44,2436.28,375.75998,67.759995,98.55,13.5,36664.32,28207.36,60.0,47.899887,102.87053
14810.01,72.38,810.04,506.65997,195.58,-60.059998,25.65,-97.200005,15450.88,9952.0,60.0,23.768848,86.928246
26008.65,175.56,2474.78,1766.38,189.42,-23.099998,67.5,-9.45,33392.64,24633.6,60.1,42.089703,107.20902
17337.36,147.84,1540.0,1278.2,304.91998,41.579998,24.300001,-43.2,20832.0,14816.0,60.1,39.22467,100.26948
47325.39,463.53998,32.34,206.36,408.09998,129.36,168.75,56.7,972.8,1972.48,60.1,-0.6905428,0.7324467
14850.03,81.619995,916.3,770.0,169.4,80.08,58.05,51.3,15897.6,11019.52,60.1,26.942488,89.22664
17305.17,147.84,1584.6599,1134.98,223.29999,10.78,49.95,-16.2,21447.68,15362.56,60.2,40.468174,103.45638
23591.791,146.3,1837.22,1546.1599,428.12,20.02,9.45,22.95,28810.24,21662.719,60.2,34.2659,101.92397
13444.98,123.2,1039.5,959.42,97.02,35.42,99.9,91.8,17634.56,12131.84,60.2,34.01217,109.54396
48887.04,574.42,5240.6196,4418.26,1025.64,204.81999,174.15001,25.65,90940.16,64323.84,60.3,47.544903,155.78067
23481.3,215.59999,1917.2999,1544.62,328.02,238.7,32.4,40.5,27179.52,20497.92,60.3,35.97623,96.555145
15984.51,169.4,910.13995,927.07996,241.78,-41.579998,25.65,29.7,20079.36,13358.08,60.4,24.784788,104.87199
16529.13,192.5,1690.9199,1364.44,107.799995,126.28,95.85,29.7,21679.36,16108.8,60.4,45.326313,109.54191
25297.86,249.48,1367.52,1356.74,494.34,115.5,83.700005,5.4,28862.719,19770.879,60.4,23.479618,95.15769
14120.97,207.9,1809.5,1392.1599,163.23999,-3.08,-56.7,-55.350002,19791.36,14909.439,60.5,57.029495,117.12495
17979.42,237.15999,1438.36,1273.58,335.72,77.0,-36.45,-22.95,21603.84,15055.359,60.6,35.22819,100.27117
18695.43,155.54,2365.44,1706.32,206.36,13.86,8.1,0.0,21689.6,17722.879,60.6,56.296913,96.779236
20435.43,170.94,1587.74,1441.44,332.63998,60.059998,71.55,-27.0,23936.0,18071.04,60.6,34.184414,97.71845
10723.62,197.12,66.22,164.78,463.53998,47.739998,51.3,-2.7,596.48,1163.52,60.7,1.7964203,3.687972
26150.46,147.84,2750.44,2189.88,380.38,120.119995,32.4,-24.300001,29715.2,23550.719,60.7,46.629665,94.77007
14066.16,66.22,947.1,782.32,195.58,30.8,-14.85,35.100002,15070.72,10860.8,60.8,29.491232,89.300255
23542.2,192.5,2129.82,1601.6,274.12,41.579998,13.5,39.15,22766.08,17248.0,60.8,39.968548,80.502655
21874.41,184.79999,2135.98,1743.2799,397.31998,120.119995,47.25,35.100002,27719.68,21192.959,60.9,43.219673,105.80274
18480.541,106.259995,853.16,634.48,72.38,-12.32,2.7,-4.05,17163.52,11758.08,60.9,19.90598,77.27485
18604.95,161.7,109.34,278.74,147.84,-35.42,-40.5,62.100002,18085.12,9962.24,61.0,1.66137,80.926315
6893.88,132.44,49.28,240.23999,246.4,86.24,28.35,10.8,432.63998,718.07996,61.0,2.2371416,4.2892427
13954.8,77.0,931.69995,882.42,-36.96,-4.62,13.5,8.1,19107.84,13271.04,61.0,29.234806,114.40338
19421.01,149.37999,1878.7999,1618.5399,146.3,15.4,-5.4,67.5,20604.16,16441.6,61.0,42.80901,88.41568
16409.07,206.36,1540.0,1265.88,426.58,178.64,-41.850002,-36.45,21826.559,15539.199,61.0,41.500248,111.106766
20973.09,192.5,2069.76,1486.1,244.86,86.24,33.75,45.9,22878.719,17939.2,61.1,43.6902,90.93902
17392.17,209.44,1595.44,1372.14,154.0,4.62,95.85,2.7,24572.16,18407.68,61.1,40.541428,118.074875
16704.87,158.62,899.36,583.66,86.24,-9.24,17.550001,-33.75,16107.52,11976.96,61.1,23.380646,80.26736
12223.5,56.98,1070.2999,693.0,127.82,73.92,17.550001,-18.9,13808.64,10503.68,61.2,38.65196,94.210724
14920.5,86.24,1561.5599,1116.5,170.94,81.619995,-47.25,-6.75,16428.799,13404.16,61.2,46.394722,91.80106
