FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence
12252.21,33.879997,25975.18,3047.66,174.01999,98.56,35.100002,-16.2,-94.72,1181.44,50.5,218.83257
27522.45,223.29999,52264.52,6312.46,759.22,-24.64,0.0,-24.300001,154.87999,2461.44,50.6,195.90999
24042.45,190.95999,43290.938,5679.52,377.3,7.7,-25.65,-4.05,115.2,2240.0,50.6,185.7094
24665.371,78.54,44618.418,5422.34,474.31998,38.5,-71.55,-8.1,90.88,2160.64,50.6,186.57477
15865.32,101.64,39431.7,4547.62,372.68,-29.259998,32.4,37.8,34.559998,1679.36,50.6,256.71786
25672.83,140.14,45272.918,5565.56,429.66,53.899998,10.8,-43.2,189.44,2497.28,50.7,181.85744
15778.32,124.74,33320.98,4070.22,348.03998,118.579994,-14.85,-10.8,207.36,1337.6,50.7,217.98021
14884.83,43.12,32190.62,3514.28,452.75998,49.28,-39.15,2.7,39.68,1419.52,50.7,223.25046
19809.9,83.159996,41966.54,4774.0,562.1,27.72,97.200005,-14.85,156.16,2168.32,50.7,218.66898
21291.51,138.59999,37092.438,4372.06,632.94,-13.86,43.2,-6.75,71.68,1864.96,50.7,179.64536
18559.71,87.78,35509.32,4288.9,318.78,157.08,-14.85,95.85,-19.199999,1694.72,50.7,197.38966
17165.1,109.34,32584.86,3677.52,415.8,10.78,82.35,47.25,128.0,1996.7999,50.7,195.84183
64714.95,112.42,682.22,84.7,334.18,26.18,124.200005,44.55,856.32,2000.64,50.7,0.09311962
18102.96,70.84,30827.719,3437.28,297.22,84.7,33.75,141.75,-20.48,1607.6799,50.8,175.57924
16213.32,113.96,32956.0,4094.8599,352.66,-13.86,31.050001,32.4,180.48,2119.68,50.8,209.7708
21531.63,127.82,39594.938,4781.6997,346.5,64.68,261.9,67.5,20.48,1827.84,50.8,189.6824
18217.8,21.56,43086.117,4804.8,529.76,194.04,33.75,32.4,200.95999,2156.8,50.8,244.23885
32633.7,174.01999,83076.836,10361.12,845.45996,195.58,48.600002,29.7,433.91998,3912.96,50.8,262.97424
22109.31,149.37999,52298.4,6207.7397,659.12,274.12,20.25,20.25,189.44,2501.1199,50.8,244.27939
11343.93,16.939999,25414.62,2798.18,204.81999,1.54,48.600002,-39.15,-53.76,1104.64,50.9,231.31003
13515.45,13.86,26215.42,2982.98,352.66,67.759995,8.1,59.4,239.36,1514.24,50.9,200.12875
49063.65,344.96,112458.5,13145.439,1151.9199,58.519997,8.1,-49.95,600.32,6256.6396,50.9,236.67328
13762.53,61.6,27997.2,3272.5,209.44,23.099998,32.4,-58.05,53.76,1098.24,50.9,209.94254
16968.48,175.56,37968.7,4541.46,421.96,126.28,-41.850002,5.4,193.28,2099.2,51.0,231.02278
14893.53,92.399994,30479.68,3857.7,234.07999,33.879997,-29.7,36.45,273.91998,1443.84,51.0,211.20746
17778.45,109.34,44487.52,5175.94,340.34,67.759995,24.300001,-24.300001,163.84,1761.2799,51.0,258.473
15941.88,80.08,27512.1,3070.76,252.56,-21.56,114.75,25.65,151.04,1227.52,51.0,177.95015
11738.04,97.02,25693.36,2895.2,397.31998,-44.66,4.05,52.65,39.68,1203.2,51.0,225.97247
13644.21,44.66,28166.6,3392.6199,306.46,4.62,27.0,-28.35,3.84,1342.72,51.1,213.0592
19642.86,69.299995,38700.2,4753.98,341.88,93.939995,-16.2,-60.75,213.76,1666.5599,51.1,203.29436
27942.66,157.08,63783.72,7623.0,639.1,47.739998,37.8,25.65,174.08,2964.48,51.1,235.69548
17049.39,89.32,38547.74,4620.0,432.74,229.45999,16.2,35.100002,209.92,1589.76,51.2,233.44336
21013.11,69.299995,34398.98,4221.14,364.97998,157.08,-20.25,25.65,165.12,1982.72,51.2,168.7474
18004.65,47.739998,42226.8,4781.6997,431.19998,235.62,-48.600002,-2.7,147.2,2044.1599,51.2,242.19316
