Specimen_001_Tube_001_001_FITC,Specimen_001_Tube_002_002_FITC,Specimen_001_Tube_003_003_FITC,Specimen_001_Tube_004_004_FITC,Specimen_001_Tube_005_005_FITC,Specimen_001_Tube_006_006_FITC,Specimen_001_Tube_007_007_FITC,Specimen_001_Tube_008_008_FITC,Specimen_001_Tube_009_009_FITC,Specimen_001_Tube_010_010_FITC
452.7596,300.72043,294.15585,182.8804,163.43257,205.67908,212.71982,156.98547,104.4483,2.6484287
243.06711,446.83295,215.7062,209.57957,175.92746,199.31415,157.56029,2.2838597,84.98183,0.36145723
496.0872,301.78714,-0.34728205,198.93864,197.58266,209.47452,149.61359,203.7917,128.04468,2.2245376
516.3408,549.40186,217.2116,285.7782,190.88678,258.9632,145.04697,148.64458,85.09784,2.3631039
341.40366,396.1158,281.11316,232.16414,173.25711,170.13795,155.64946,191.24,109.417534,0.97304904
532.5361,293.58148,285.69662,197.62274,0.1753143,178.48557,158.62854,163.32178,-0.0036956668,0.36052358
545.94495,240.94011,374.965,194.02036,202.7093,186.37578,156.6232,161.84679,25.831802,0.2803861
365.8818,402.2336,243.40988,208.12563,192.92262,210.36215,161.87257,162.9825,106.31835,2.4388764
529.7126,456.8249,277.48138,234.75104,197.45541,187.44138,189.8261,185.00414,193.05106,1.3735957
308.29053,280.79602,275.9205,194.20439,202.7333,236.80861,333.2724,173.4988,90.10481,1.4864607
5.8061137,467.3317,266.44208,247.13544,237.15439,174.27986,183.3092,143.95688,75.91619,2.3264961
256.69684,480.07483,244.73543,163.05345,0.57953036,190.18877,185.36423,159.54144,93.33264,2.4714267
242.92487,420.70056,284.1762,225.7564,190.70135,183.81627,199.60144,158.59549,116.810104,1.9737852
393.31326,546.1225,290.38348,161.53322,204.5888,360.75638,173.03177,142.18228,125.770195,2.4483728
310.89706,362.7936,409.0486,211.56169,193.89346,217.92133,174.81735,174.07814,104.49741,0.6619561
444.67642,284.78662,299.70578,218.14285,313.192,201.8585,380.79718,130.66354,114.69577,2.153988
363.8391,287.4274,252.1584,214.40599,206.14041,203.22945,198.76558,123.21872,54.390877,0.6060976
448.42102,483.84232,282.30038,173.62189,175.77599,0.07537627,157.2497,142.51031,61.080063,-0.05539465
535.3909,4.6494436,325.00754,213.49507,180.81305,197.12167,166.86024,141.13055,1.6435823,2.6199446
300.74683,218.72551,318.3111,242.3609,227.64998,169.9644,179.37166,140.87486,15.045151,2.7679832
462.79047,461.954,296.71814,207.71532,198.9719,196.58707,164.3087,125.625404,127.82736,0.2559564
397.91882,229.86914,322.71454,193.5358,282.56714,189.238,179.94528,151.09174,105.3598,1.9478226
539.6497,440.5439,296.3285,192.15681,220.98706,208.572,154.46776,145.52003,3.2538357,0.66498435
446.0196,453.14075,277.1571,195.92815,234.5707,182.08455,148.9644,158.59126,4.2863173,-0.1212973
0.1895783,436.03464,205.70259,212.34984,232.79189,195.25673,201.86992,178.20285,142.1369,1.0334237
445.49387,420.99133,271.11713,-0.23541069,228.824,201.3162,153.2147,137.2582,95.336136,2.2112281
326.33466,1.6248899,286.98203,257.1024,159.69305,192.13632,157.51683,173.82048,-0.22862214,1.5997045
265.77548,449.44907,223.88065,309.83173,201.91138,208.20135,154.28586,145.93826,2.4963436,-0.13752311
382.28397,363.92996,302.60727,250.55716,203.97192,209.60812,204.45808,160.85101,157.12756,2.872227
297.2067,340.47073,205.63806,187.00769,213.82294,176.34993,179.28757,133.76266,67.266624,1.547332
401.16614,374.02597,287.32938,193.17276,208.30205,232.47543,174.39804,172.02167,239.63483,0.68108416
518.24744,266.25977,240.45976,195.92336,243.2045,205.34068,178.9145,150.47983,18.69793,0.06103289
481.5286,424.90778,266.57678,192.81259,239.88222,220.30853,140.42584,145.45477,25.04213,1.3846538
429.45914,403.58408,241.00882,216.8125,193.36964,194.0794,165.94322,156.22832,65.11747,0.501673
405.1316,329.5215,271.1044,211.77182,226.6352,226.757,162.0183,157.49844,10.808038,0.61638296
455.16592,318.98672,245.99332,211.62236,191.72156,190.14633,177.09062,142.01329,105.21842,1.5179069
380.6706,276.47418,300.78125,271.16904,219.9882,204.69783,191.19157,145.43765,108.03735,2.1383314
440.77972,467.51654,252.13715,178.87814,220.16129,144.64043,161.67697,146.54036,110.48924,1.5508332
284.29514,426.13184,231.40674,191.45396,196.36359,178.92105,178.42097,139.47841,6.237259,1.8806674
416.15607,322.12518,377.98825,214.96445,3.2619104,226.45226,151.16974,160.15599,89.5311,2.7374744
267.3834,596.6247,275.3677,168.54825,192.41797,232.44804,168.60823,156.6024,2.6007712,-0.27451438
227.56535,443.91757,256.80283,199.76628,220.2353,173.12057,184.59708,139.96709,1.6072328,1.7755089
269.43976,427.3055,298.15982,201.54726,201.8905,0.25012338,155.62093,-0.008881271,82.805786,0.35073507
546.73254,329.2714,95.47222,202.29327,2.5829415,206.92519,193.7802,194.14279,85.00548,2.3676386
442.76462,241.33482,281.6698,223.00081,191.19724,205.28441,165.42464,149.96005,145.5254,-0.044091642
411.8255,261.7385,276.78024,259.5737,157.91525,171.41777,153.39214,138.92693,61.71814,-1.1890651
441.19,310.22015,279.86295,238.49654,222.15514,182.56793,159.70462,145.70145,118.40962,2.1031306
343.65817,277.6313,219.92523,240.78543,162.15237,181.59352,193.4097,115.719955,82.38348,1.7336917
536.18164,268.9233,432.63254,177.80907,183.76694,225.60104,171.1218,166.9176,36.916763,2.6146305
537.46014,266.51126,313.31,232.09917,177.63712,202.63322,185.34944,128.93492,139.59456,1.9081113
414.77313,427.21936,259.82928,244.2033,215.80434,183.31078,147.56143,198.19061,1.1056466,2.239523
256.56448,439.13733,278.2926,426.70392,254.55824,181.98758,166.21796,312.68448,34.186222,1.9397135
498.1537,394.12152,257.1706,219.17224,188.05565,185.93008,240.63577,135.04092,98.97761,-0.16069567
528.58875,324.8066,207.2626,246.61066,192.69722,174.41255,155.62161,160.31648,1.9699273,0.8090309
342.8914,405.18463,289.7927,233.31876,157.17717,282.89377,156.06787,147.02737,140.74428,1.6146419
483.97137,318.5824,238.21312,230.08789,216.84207,173.52106,167.29378,151.54211,2.7815578,-0.512185
673.58136,388.4809,313.18585,262.362,247.0297,167.64146,175.08905,150.37398,86.12111,-1.1065744
373.12964,297.28183,296.6287,200.69278,178.25473,209.54918,185.85114,205.09718,133.52441,1.9419081
1.1993754,248.56198,257.2403,212.26448,4.7374845,240.9763,148.02388,171.77072,119.57813,2.8617613
388.45044,300.19586,286.7425,209.95998,205.64491,203.13612,209.86476,168.99487,18.233028,-0.11335564
534.40576,303.43143,281.20026,214.42473,253.46086,174.95634,188.22743,160.8543,44.17084,0.16113019
436.68674,21.41665,273.0601,182.4369,182.98663,185.54802,-0.2859035,135.10231,2.3685849,1.6947961
413.6015,253.13683,252.88141,2.6542087,201.48601,-0.17929465,145.40652,157.59064,123.93661,0.43165088
561.3136,321.3696,245.08595,195.9746,237.94604,177.26744,1.2605021,151.14726,5.2521276,1.2333987
426.89066,256.65753,240.01707,184.11223,280.18643,208.99654,162.91684,167.64859,96.36664,0.0943414
425.31818,283.8353,263.47495,195.98003,361.29898,184.46413,133.5902,163.61722,123.67627,2.7578495
315.6179,306.19,280.9761,249.9088,215.46814,189.58255,170.54991,147.027,148.08516,-0.22321129
472.8087,3.0361128,286.88986,294.30228,178.15231,244.93686,163.5804,154.50493,16.563524,0.1164546
303.055,347.51956,223.64558,195.1252,222.51901,174.09695,184.83925,164.42815,158.17322,-0.5845398
517.1354,240.9968,314.5765,194.16544,189.52283,175.37083,174.07169,153.99245,130.05309,-0.48062295
204.30548,411.6405,284.29593,238.94283,213.9713,215.41429,149.14767,150.88852,7.493289,-0.47779155
290.97287,324.1965,296.89755,223.56976,203.79214,206.0266,159.16869,177.3461,2.5977728,-0.50316256
397.32056,281.43942,292.20477,182.8531,227.35457,0.106766224,154.14569,161.50137,87.14461,1.8257995
438.5376,330.37146,0.95441175,208.56757,201.21213,200.53412,160.67513,163.47304,9.439156,-0.5772178
290.06464,268.55356,221.04518,178.42761,203.51973,178.94722,168.24185,149.34714,60.09929,1.2937679
0.3657186,329.80896,260.71323,203.13985,197.36507,204.08015,184.1078,135.17949,74.89623,2.00342
309.9376,312.46643,232.79788,209.55531,239.5641,176.59644,193.5667,168.52219,2.219963,1.2071161
310.98978,304.06927,342.92297,219.01833,253.62544,177.83171,215.03802,160.16379,12.951332,2.1641757
570.70416,344.73132,244.47804,228.15987,234.83522,198.93993,200.75925,208.16687,2.0715954,2.5644004
474.2566,287.46432,285.9058,260.37582,165.1079,180.59412,144.66873,160.98279,54.76175,1.2471035
442.96225,295.73145,231.65614,189.03825,226.74643,196.59972,156.5021,148.68805,91.62216,1.9071479
401.37827,277.31055,320.52246,168.54369,147.06311,188.63387,164.03685,164.65819,28.111008,2.9323275
531.04407,312.36835,255.48901,297.25177,208.33925,204.04868,166.00766,277.27734,83.17005,2.4399724
384.64444,418.16208,308.58047,212.72574,198.8958,148.15909,168.35928,152.8336,78.61656,1.6142001
428.41037,504.7012,247.40228,-0.12353921,185.52124,206.3301,176.02336,168.82724,82.01259,2.438053
596.8131,389.39767,228.68631,203.92834,211.89107,206.78014,168.37285,152.10562,2.9578857,2.9747803
501.47745,227.28534,310.70395,198.78957,224.78986,183.72421,160.67107,194.8329,2.15229,1.0538149
503.85773,334.1636,297.01505,192.48912,222.31873,179.16081,155.51515,143.70572,345.06485,0.92304254
585.93274,261.74155,291.05133,236.25844,223.22365,92.074326,167.35986,134.21155,130.72554,-0.0014636517
473.83768,493.11075,245.55774,206.98705,184.2471,200.8071,181.34584,156.25131,86.3991,0.38462114
448.73178,296.57794,249.95844,202.5176,206.56929,174.73685,172.17534,158.0312,24.455246,1.5823076
350.99704,403.09598,231.64464,195.83951,222.30519,236.06284,142.77115,117.858864,33.5728,0.36633134
266.4287,285.28592,301.89224,179.73161,191.37578,220.60945,222.84682,161.76143,3.3627138,1.5346847
560.75653,317.86206,289.6849,289.18292,173.09451,172.30167,146.75215,131.89148,40.803192,0.5055424
397.90775,307.96622,284.9253,224.04735,223.33026,235.06645,164.16931,157.27632,88.81805,3.0847611
546.48303,453.5774,265.76004,198.2938,224.69208,195.64445,383.59198,147.15602,55.028156,2.3705835
402.94507,261.87244,325.5323,186.91533,183.96594,191.58939,0.39422286,146.67105,5.5079565,1.6509593
364.99146,357.30988,199.23796,232.71092,220.18045,207.04984,166.75465,2.2538478,86.19908,1.9629586
413.4601,1.3435156,251.63058,178.46033,190.97461,0.00114429,146.81339,153.4012,1.0796387,1.9860353
470.16907,322.81964,283.52545,232.53192,181.31763,172.68565,161.50691,155.06302,57.865566,2.008582
473.4662,381.4816,256.6413,218.42215,188.51219,196.25243,146.856,108.55875,99.96408,2.3134482
467.11728,264.08997,233.06802,225.52495,138.27412,179.74155,234.05899,148.79419,93.53342,1.1024625
696.632,405.0763,321.96173,228.90962,207.43542,221.7045,165.48326,150.70744,17.272228,7.7114325
378.5102,228.03984,314.20328,239.69833,194.89494,214.46025,157.88785,150.6935,-0.47417104,-0.4635064
417.7924,325.51132,280.45892,185.83083,209.79723,209.83752,163.64723,137.78587,148.21684,2.579381
478.4306,519.93835,252.70319,211.1193,-0.6294649,191.3323,188.96776,142.73763,116.49707,4.6049137
358.2388,320.85117,299.73953,184.35564,207.43988,209.32478,176.60606,141.58626,0.2764914,2.5051866
433.5722,245.67331,276.0804,210.38126,210.57242,185.13486,153.93341,161.76025,93.196144,0.4905876
573.86975,376.37384,262.3494,187.4228,260.7466,201.47833,185.04283,256.671,163.24466,2.5772812
340.24063,356.71793,327.67615,208.26645,228.70628,191.58783,171.71687,142.47154,5.414989,0.4864148
521.3047,254.83769,290.73355,95.52606,174.14963,180.6868,177.65001,145.43158,129.69481,2.1398933
578.4152,475.27917,250.01663,203.03056,223.34961,193.74901,156.47395,144.45592,84.68133,0.49572134
360.01196,372.9951,302.5786,202.82571,212.84149,183.2887,163.40453,154.07515,88.64829,2.9242423
281.16672,271.59424,255.60617,246.58778,216.85785,160.18617,156.86395,156.73282,3.2098136,0.961637
223.50471,243.76114,234.68286,199.12534,229.68254,209.05232,183.77655,151.94904,87.93302,1.3999298
461.73196,273.42667,410.23813,180.0764,229.52927,193.57579,195.28503,165.5161,90.49361,11.618959
302.88577,334.92017,254.28424,211.6497,198.58266,179.11479,165.87727,171.71443,225.7625,2.5161643
353.92612,352.5914,226.39406,181.32199,189.4554,196.58504,160.23763,134.16562,112.21739,1.514467
585.80176,286.86462,220.8951,155.5387,4.5288043,203.45828,170.56517,154.75096,89.91434,2.0518823
786.95575,253.22763,234.58876,185.3874,222.79636,172.91455,179.58716,134.5411,1.8230412,2.6233325
290.1584,521.61774,258.32278,216.40056,229.12982,186.75069,176.42122,168.62025,93.23766,1.0863953
359.36658,466.20813,258.90482,215.62033,195.54413,174.3654,136.71118,117.27182,119.03758,0.4982674
313.7535,360.02136,278.09467,234.9911,242.2284,182.04951,-0.24819905,146.3672,1.7843132,2.1441247
370.415,292.58786,303.58435,248.7666,223.26927,207.4425,218.49545,139.89783,88.65275,3.3294916
480.4259,520.72906,232.50165,223.41174,160.33618,230.17424,156.12634,149.62248,93.965935,0.18548799
486.3749,321.0964,238.23093,219.9577,198.24304,185.95189,165.60599,140.67021,2.1233327,-0.16950172
272.31097,283.6835,271.18698,207.72092,183.49306,201.93492,161.31224,145.4427,40.26414,1.553885
250.67575,394.46735,250.55241,272.26688,160.28549,192.23158,161.45065,150.30348,88.86139,3.3744106
308.15616,484.81918,167.24207,209.98825,190.57254,198.06909,174.08842,153.92754,59.063427,1.6293082
453.69186,264.37335,289.65738,176.15558,230.97087,205.7943,194.84341,150.48555,1.70011,-1.1007674
266.94095,358.5713,252.53355,263.4385,312.7021,207.737,241.55936,120.975334,86.6161,0.005174041
509.61945,461.53958,331.35464,202.4703,217.6895,182.1391,160.3438,147.35565,3.1964927,-0.8345422
314.48013,406.50186,297.76675,1.4074063,188.01227,204.92235,8.194212,177.89192,43.116314,2.1328185
306.3764,497.3689,279.4975,193.69093,202.48357,173.52771,149.90776,150.54381,135.94301,1.832427
0.43922102,389.5136,244.31142,198.68799,189.50711,211.24606,183.29636,160.35884,-0.82822645,-0.52236617
450.64038,383.67355,253.93803,194.5795,169.69873,195.145,162.5088,147.63828,3.5141487,0.32260263
279.1376,341.68372,329.63544,208.45607,176.99933,207.58649,151.53061,138.6443,68.12614,2.974355
529.7048,287.23935,263.73624,165.0495,197.54568,227.16228,138.42152,318.9675,185.41183,2.5470908
326.19403,270.6612,312.60175,212.29968,322.50928,218.43344,176.87532,178.97108,2.5935717,-0.10637319
474.13107,237.24406,255.61572,169.376,209.43114,224.81573,152.64948,166.13301,265.8417,1.6483042
534.1102,213.64075,264.10205,219.72743,208.2328,192.88101,182.03151,158.7152,140.04819,0.56347215
773.04553,308.04752,245.67355,203.13168,273.41214,240.28246,157.60547,197.42519,77.736084,2.5027215
296.1659,225.09453,327.17407,230.22366,217.32,0.47250605,185.74464,147.10406,122.98346,0.39010382
270.84296,-0.4645375,282.47308,199.65884,208.92302,207.76707,146.94193,148.83838,122.23962,-0.11595005
433.82358,377.8241,295.18597,191.19052,194.2434,155.2949,163.00912,155.48946,0.69222736,-0.21125811
420.00174,285.69095,311.93387,242.28105,232.77682,194.10458,0.5290829,153.95308,108.76902,0.23120093
361.12772,432.82428,142.94775,207.88678,181.91942,181.47377,171.09555,242.01958,54.878277,0.6504208
473.49176,347.33987,252.49391,218.99234,206.80942,175.2028,169.73036,147.51735,189.5625,2.5931773
271.8457,701.8036,189.97719,222.77066,166.84781,181.1643,172.48068,158.36229,1.5258532,-0.08416283
509.02707,295.26862,240.78369,180.55537,228.51219,212.52003,149.94617,161.36082,101.66447,0.18084216
358.62482,301.9597,263.8556,178.16588,176.95807,192.33887,168.39601,166.71696,81.21803,0.023671031
326.2481,501.8434,227.12727,200.53865,210.44922,172.71982,152.9047,138.55605,1.1770685,1.8356037
353.82278,307.47983,271.84998,197.31084,285.3947,177.91325,165.4163,148.65678,133.66455,2.8346567
439.4196,381.77966,285.41916,193.61249,196.01294,176.55588,146.78212,152.7154,64.78192,1.2647481
472.68646,287.16913,222.36208,237.9533,231.4145,197.78755,199.50565,159.36093,117.62841,1.096905
415.02847,499.79636,286.053,227.30513,186.51286,183.53197,132.79216,145.4196,19.52979,0.23534358
341.50958,321.57632,263.76715,231.77026,205.61171,199.07762,182.53767,153.49161,68.096245,2.2768533
438.4022,357.6442,288.15283,209.27727,225.92094,197.11763,149.24524,156.49887,30.551569,0.64712894
287.0072,5.3935914,314.72952,201.11198,204.64505,199.43417,165.77379,131.64256,2.2473052,-0.7703372
540.25037,274.2392,324.27396,217.34384,215.0128,178.25539,196.20428,132.52475,140.72723,0.29259062
273.56345,469.50656,264.35806,231.28229,215.062,187.27289,198.97943,153.66788,96.07568,0.52023804
573.2555,262.76154,268.06503,170.9585,201.24945,214.42213,138.09492,150.87402,105.17149,1.479857
469.41373,544.0532,247.42915,169.85191,193.11708,189.33635,179.10873,164.50824,1.6043816,2.7035327
367.13113,414.21765,336.60983,192.44331,239.66786,190.16618,169.91594,134.77838,92.86681,0.47174692
446.77072,280.63046,301.4227,0.12421775,233.04732,235.61826,183.12057,150.35732,24.727707,2.6974463
485.27673,535.8186,243.61632,233.26393,212.28468,184.3617,150.77937,157.54643,109.09042,2.313528
314.5524,270.46957,1.3418784,283.6581,204.71991,180.32791,185.96446,145.92427,1.0106857,1.1337988
450.68552,254.92972,254.31134,213.69545,236.37619,367.2471,212.21004,155.48128,127.495834,2.0712838
367.27115,263.52365,241.37747,174.65474,198.13124,173.34425,157.03136,140.9816,13.216663,-0.19860893
450.19577,401.6359,277.55612,255.51166,209.9993,246.26822,137.3785,155.46193,1.9543662,0.1265465
1.0393498,422.97223,269.20047,211.92876,192.4725,211.6389,210.07837,124.879745,18.728285,2.0151815
559.2757,-0.6747451,253.44295,180.02553,173.33313,177.3511,169.40518,159.29103,79.049805,0.42954457
264.4881,400.97678,217.17644,183.50742,208.75732,183.72015,152.68756,142.46869,1.8514097,2.2427378
366.56815,301.74808,287.6821,237.96257,193.64616,183.34276,183.75331,138.90817,72.27242,0.17404163
350.12436,755.7508,186.98901,209.85492,232.17906,197.42215,153.24904,164.87903,56.5691,3.1779718
323.0729,287.96478,288.50162,235.55617,189.6002,194.63724,155.18507,141.88657,10.394786,2.40208
329.76382,443.09195,338.0858,152.37634,167.21907,204.52235,178.34497,154.10956,149.51376,2.5065954
394.45114,443.62442,282.90393,215.91576,219.23108,170.73805,155.21068,154.2212,98.58225,1.1901634
486.89185,493.49942,987.5821,210.94379,-0.0421291,128.40134,177.0468,142.68697,155.92361,5.1562815
335.3647,492.41965,253.48091,174.49043,183.42776,-0.76718307,291.92648,129.14438,132.2714,-0.037778974
406.91858,253.07718,318.9232,185.97406,0.7975545,85.40707,152.52502,151.31364,115.31959,-0.2616505
308.27588,247.35585,387.61722,244.95149,225.74818,166.01656,115.521164,161.76968,52.136242,1.3618414
466.666,316.23816,315.11115,222.66833,233.93553,233.26642,206.00862,130.08737,70.59062,2.917092
442.98227,0.8192923,243.98177,233.68839,191.00836,173.887,170.17377,152.92097,3.4470782,0.41057885
466.82535,261.6847,218.92413,201.92575,202.86726,186.72379,123.46808,179.0108,125.59361,2.4725268
46.511345,302.1367,227.9788,296.69302,242.60498,5.297936,156.61331,171.65814,0.99935913,0.23180127
519.98157,419.77332,206.71188,189.65555,208.21512,174.17642,177.66902,183.08531,38.456333,1.7103765
398.81793,340.8033,270.0564,251.31712,209.96187,202.18875,133.36514,163.6621,2.5353658,0.264055
326.70923,315.76108,311.36847,203.8348,199.88348,190.71512,157.8259,155.21806,126.96174,1.7398484
537.0376,378.02417,254.71172,218.06313,201.84705,203.35626,-0.39108515,144.53271,12.310561,0.23938441
452.37476,343.5816,201.6187,0.8555021,164.43802,198.50856,186.46997,136.56586,2.2459834,2.9052737
461.36453,434.8302,259.4219,258.92554,192.21544,227.52367,204.8495,180.80864,-0.2525584,2.462675
475.2146,378.7395,220.199,210.58781,203.34332,225.8813,158.36707,153.98746,100.44038,-0.23481363
336.48657,457.7105,361.94373,204.46642,207.97092,200.01385,148.10469,162.55777,3.0197744,1.8869228
384.89435,391.99106,244.84602,188.59148,215.84444,188.5707,154.55154,134.26813,91.24723,1.3945236
424.06036,314.51736,225.0319,234.23358,305.39496,180.14798,158.37868,183.44034,40.552574,1.8924878
522.4438,287.3891,269.2543,222.11484,245.83707,230.44968,159.98291,114.4193,189.6815,1.6961651
483.34134,446.94217,270.78497,186.97728,216.53899,220.3948,157.74,165.1929,82.99363,0.808267
411.08722,379.78528,235.3493,225.569,184.88838,175.3103,175.95663,159.20844,3.2674356,2.30767
267.4111,330.52936,321.9484,196.86937,222.47862,172.47919,177.15352,138.51285,97.57075,0.76155794
455.99078,535.98004,242.89438,212.39726,160.37663,214.10275,175.20715,135.31743,0.7125125,1.0470021
321.49738,306.31906,349.776,216.17702,158.12335,210.81606,164.68959,160.36676,44.119656,2.3431332
380.02594,258.11084,240.63715,1.5176218,184.20097,249.22815,179.71591,161.72372,81.66556,0.047825813
429.9291,-0.44684595,240.0108,256.24646,192.1736,148.77632,134.54588,159.3165,23.067589,-0.7144139
255.25699,343.84094,311.9105,233.1261,326.5066,219.31107,171.85323,118.671616,106.604416,0.06324661
543.8292,257.6714,288.57617,186.52817,246.30815,201.08696,0.2479477,139.97192,0.3967061,2.562216
389.09738,484.80887,348.39743,204.76834,233.94127,183.70702,185.67946,163.26501,66.6204,0.18121362
414.3666,323.80957,255.71606,202.94968,251.1594,168.09584,187.13591,166.06839,85.68086,0.59195554
373.92807,391.5843,222.26624,210.90907,241.29851,171.30417,173.88101,141.14499,1.5517707,1.6514978
251.70023,268.14624,235.36174,230.97217,202.83841,202.5659,146.3811,142.22533,119.23997,0.91170955
399.6482,259.51526,302.61127,206.14175,155.1249,204.84256,168.51709,175.57924,6.1405373,0.58122206
550.61975,445.68738,246.47398,213.7965,225.59613,164.69609,158.7027,149.78735,103.1051,1.0028138
232.51395,421.4377,237.20879,184.99072,215.55986,220.43085,185.3768,151.6311,51.329052,1.5472903
287.27365,284.38046,264.5779,179.61177,192.00966,179.64812,148.50241,159.5949,3.1135225,3.5356622
533.6605,292.84128,321.00317,218.1261,187.21516,196.16129,177.41837,157.03497,167.81424,0.79731643
1309.4885,425.85522,258.5759,219.92989,197.76628,204.99492,194.73885,151.49847,69.44377,-0.26845866
396.088,357.3124,268.095,186.72949,207.34027,194.10783,165.39378,133.40369,47.03993,3.0048442
305.44885,450.85175,239.60469,192.483,229.93782,207.18935,168.08504,171.58769,126.72601,1.159663
540.8607,249.86395,214.01736,252.16916,175.70836,200.67104,147.3973,141.41063,117.54151,0.16788375
570.51245,291.8121,281.43854,234.72694,226.52563,203.38596,185.1787,168.18701,19.592703,0.21628106
282.19742,294.84164,265.6355,222.30013,234.20316,145.72112,182.87964,153.8604,22.376934,2.725038
471.4821,381.88666,256.17844,265.27982,196.49245,207.74644,158.04839,159.22064,76.79318,0.371521
589.2131,274.79236,279.8408,197.59976,189.56297,227.72401,200.89325,132.17418,48.20402,1.5613027
522.3995,355.36716,346.84915,242.45685,217.89897,177.4505,175.61737,181.80238,3.651741,2.3249857
468.7655,333.94592,276.65546,188.51535,195.0082,183.2114,184.25395,159.57047,119.97727,2.4252138
301.33368,376.50955,193.54747,210.33075,200.71384,171.69542,175.19861,140.63916,56.368095,-0.29136664
486.89764,298.56247,297.1296,296.2218,182.24506,195.10562,213.50027,168.16945,39.595192,1.4360206
419.38156,478.9461,272.26404,182.2664,234.11508,202.65297,150.25655,146.0199,92.71362,6.360325
447.3496,0.7901933,312.51892,174.07378,207.28601,175.02583,194.60992,138.81647,117.21297,0.051088214
327.758,556.1159,246.87762,221.62749,189.7629,176.26404,191.00473,158.82225,122.310905,1.7017374
358.20773,401.1157,209.73354,184.705,239.53705,176.79684,173.03523,154.27443,26.799839,1.2854137
562.004,200.43944,318.7729,202.26364,236.19785,175.90392,159.09276,162.05142,5.867152,2.0368514
318.9556,342.42596,313.86514,165.7182,207.53961,195.72925,148.01918,135.20146,-0.080084145,1.181443
273.19556,355.05853,274.08566,239.69824,186.32394,178.9326,176.88504,163.39838,27.478436,1.1987474
295.80936,427.14227,260.39044,-0.05345875,215.85939,214.78271,178.10786,146.8269,70.55489,2.9054863
299.31348,450.21576,294.3894,193.65637,225.73192,187.70932,164.51552,164.46628,204.35362,-0.9496246
395.09692,494.2923,250.6771,223.34984,162.79277,220.26863,161.21387,144.36572,148.19186,2.877373
963.84174,386.46152,306.0602,188.19823,198.1252,208.87515,145.30998,189.91231,108.36888,3.317791
367.72247,381.6088,287.9477,269.0008,248.05669,183.78107,-0.35488844,147.09404,1.0111594,2.1154342
2.9563818,548.10223,242.86703,234.21516,165.8665,213.79585,160.9105,172.8511,129.25888,-0.14014262
383.7221,279.64688,198.9041,249.48482,231.50395,3.1158423,166.84488,179.87373,0.7061099,-0.38049448
317.13373,308.2103,0.082966566,255.56937,188.16602,171.95132,211.96007,199.26793,101.81324,0.99953103
406.69388,311.7222,396.45746,226.0583,185.43033,169.67476,152.02544,147.83011,3.599648,0.66723895
274.4384,495.10953,277.53177,189.79631,205.78745,209.60268,161.80368,181.42198,65.96891,0.33744895
353.81186,425.62814,231.33617,197.22958,231.94252,206.73137,167.88889,131.32288,117.820435,0.46356177
354.945,351.71088,371.90668,184.87872,238.52092,161.89049,183.31671,183.41203,100.854744,1.7943132
503.4261,552.9739,220.00491,193.07945,204.18286,175.70143,162.36159,161.25925,4.622301,0.38726366
262.7432,610.22327,247.9845,244.14938,163.97795,219.56303,170.19942,135.89388,1.8608773,1.5149128
436.42416,412.29443,258.29453,224.96956,266.781,207.91618,167.6464,142.47882,109.664215,-0.051543653
3.6436877,279.5723,377.582,180.02003,173.76895,215.38603,177.27222,155.02997,66.0785,-0.37931722
303.7358,512.10785,237.14075,214.0891,208.75003,200.9094,391.67957,137.33694,106.528854,1.9988966
456.6951,775.8814,322.80502,230.06477,-0.32557315,196.05933,-0.48064387,159.70432,100.81675,2.2022307
452.9334,451.89227,267.48572,227.38223,205.36377,222.64146,186.08257,126.59437,64.78034,-0.36670196
245.52869,297.7578,244.6982,195.04634,183.70673,178.60628,164.33778,140.53416,94.10849,1.3957567
437.0795,394.03915,298.30856,268.35733,201.09943,177.6027,176.55463,172.16316,2.2350464,0.9429102
343.37534,571.0077,293.5932,219.56152,212.90424,214.44122,146.7918,151.9829,1.530853,2.5197532
305.728,330.21344,307.4287,202.09955,220.4665,235.52933,0.7684066,140.48956,72.2623,0.020490885
544.7025,482.0183,278.43118,247.48466,184.29143,215.83156,155.89671,125.62201,68.284744,1.708132
363.75406,413.82697,248.47656,175.00163,364.1621,1.9771168,185.19415,154.5224,1.8237133,2.4206202
0.08905065,219.08884,228.27562,192.47829,204.40884,223.56837,161.35043,141.12852,97.83998,1.4921224
297.50354,407.1662,331.83124,213.20439,217.99939,198.36589,163.74818,187.96872,44.597847,3.0270267
400.47116,207.55188,311.46573,199.6591,211.04356,209.49573,179.88841,161.47722,89.206276,2.167329
308.79733,384.27634,274.48785,200.43774,236.13881,251.38832,174.00046,150.2999,26.846992,-0.89102334
386.2007,865.54144,286.31357,206.47272,156.02019,165.83817,182.6287,156.8355,110.11913,-1.2772028
433.51755,420.6871,227.80536,252.07797,169.70425,183.65251,163.08012,148.71732,48.02955,2.1193285
247.5566,253.89108,257.55872,240.2731,187.6803,173.32584,168.22194,144.02835,81.18272,1.951812
480.57645,354.56488,259.20197,210.9866,173.21866,187.76355,184.16191,174.4136,1.8142688,2.3815954
621.78534,299.4229,366.13052,210.39464,191.96515,204.07347,193.93324,148.13333,1.3008466,2.2844265
