Specimen_001_Tube_001_001_FITC,Specimen_001_Tube_001_001_PacificBlue,Specimen_001_Tube_002_002_FITC,Specimen_001_Tube_002_002_PacificBlue,Specimen_001_Tube_003_003_FITC,Specimen_001_Tube_003_003_PacificBlue,Specimen_001_Tube_004_004_FITC,Specimen_001_Tube_004_004_PacificBlue,Specimen_001_Tube_005_005_FITC,Specimen_001_Tube_005_005_PacificBlue,Specimen_001_Tube_006_006_FITC,Specimen_001_Tube_006_006_PacificBlue,Specimen_001_Tube_007_007_FITC,Specimen_001_Tube_007_007_PacificBlue,Specimen_001_Tube_008_008_FITC,Specimen_001_Tube_008_008_PacificBlue,Specimen_001_Tube_009_009_FITC,Specimen_001_Tube_009_009_PacificBlue,Specimen_001_Tube_010_010_FITC,Specimen_001_Tube_010_010_PacificBlue
488.7367,82.22862,432.25305,74.1073,477.95496,82.85804,501.69528,84.19594,457.45718,78.18111,479.68304,83.847824,464.15088,80.124855,446.22705,80.24278,434.72702,71.310936,284.56738,82.98521
506.35178,86.82506,454.4863,75.92261,545.5231,94.24575,482.79404,85.00797,558.9817,94.39475,448.12085,78.53628,410.92267,71.933655,408.3803,69.75225,408.22498,70.599724,386.80096,66.265816
456.95438,77.23028,490.2622,83.22694,463.8874,80.127235,468.0708,80.83528,438.46698,81.87595,480.24127,78.95979,388.84344,69.727,429.96643,76.497284,408.42276,72.406105,435.12976,79.965485
528.9474,86.64074,450.65036,78.708725,468.24707,82.287674,453.50266,77.430725,508.6513,87.97062,438.641,78.17929,401.2445,68.49738,344.08,88.959045,466.4972,80.00038,312.26712,72.37418
492.87872,83.220314,463.5712,79.82904,392.0319,70.21947,468.0381,82.08701,378.598,86.98776,449.604,74.03558,465.93198,81.36814,391.38522,69.470856,219.68068,93.28637,451.33594,81.97908
485.4909,80.789566,432.3784,77.052246,437.0604,78.526924,487.92017,86.00968,419.83066,75.93279,482.81784,81.5303,479.56216,76.34605,457.4524,83.3721,323.79037,72.498825,431.0357,79.94278
453.62378,77.715324,513.1021,85.11469,385.75247,67.87188,463.67032,78.52548,437.9649,77.92588,408.28033,70.08404,501.77905,83.400276,369.711,78.88749,395.60077,69.573845,439.47025,82.70118
468.3436,76.82437,507.1187,85.02465,538.252,97.27067,640.3672,110.99878,442.75967,77.43768,367.4397,69.795876,429.3207,72.38144,520.6178,90.78062,439.10715,74.72128,423.79196,75.68286
478.36322,79.533356,472.1147,77.764694,587.97253,103.270294,496.838,83.93702,456.62253,81.57679,501.6586,85.66202,479.74667,81.83977,412.67505,73.581184,409.90857,72.02175,383.506,65.84472
445.20755,75.802216,508.91742,86.32851,437.2493,75.89004,428.25238,73.14529,462.22192,79.81724,463.4569,79.81616,481.74988,82.81146,449.5046,83.09752,250.3208,89.812935,467.49103,79.09321
501.64862,87.21326,411.61517,73.39462,466.2696,80.55875,435.1107,74.53026,413.78223,71.58404,443.46866,72.39684,461.20264,80.97572,453.7417,76.90262,407.7567,71.765465,442.99017,71.08159
381.18082,68.846924,505.14322,84.0637,423.87796,82.55439,521.84283,90.32629,415.94785,70.851974,481.37134,83.620415,484.27173,80.24064,488.22827,81.05307,263.25064,85.54024,429.7026,78.851036
485.53772,82.269684,551.0329,89.87567,485.4891,83.20695,474.72467,79.501305,486.0571,86.98886,460.47678,80.98517,410.4047,70.22255,369.40823,69.17246,395.57,78.866554,446.43073,74.32963
462.20453,77.1538,429.46298,72.21119,463.13248,81.36787,504.9282,84.86241,413.83908,72.57859,433.7887,77.05549,418.26636,69.97485,411.3342,70.435974,481.066,81.22359,351.76828,80.74108
466.4729,78.08746,478.14246,80.40196,461.2989,80.3738,440.50815,75.193275,473.75647,79.738655,405.0375,71.16939,407.8482,71.35098,412.83823,77.43769,390.27612,71.693565,560.40735,107.68417
450.41333,77.386,392.48203,66.377846,444.34583,76.25685,544.601,93.99907,505.35062,85.12296,358.18274,62.51558,442.59897,80.52307,417.20236,75.311455,449.62122,78.13629,397.5361,64.67763
358.18665,59.77782,386.85754,67.180916,396.95016,65.941444,456.19327,78.62969,485.22482,80.403885,453.09268,78.95869,487.46985,80.107475,498.9818,86.94981,551.11066,96.68512,405.30988,70.008316
580.31506,98.71433,378.4132,62.663345,450.42398,82.18007,443.09622,72.08659,411.9667,72.7754,477.32306,81.08103,420.24817,70.7673,455.32864,78.880264,438.6688,79.13639,425.03287,70.091286
536.9444,87.38508,493.3772,84.441025,496.45844,87.14453,375.51828,65.92464,491.41824,84.34599,467.78604,78.15181,450.14084,77.43178,384.29007,67.83743,414.42313,72.80002,472.50592,84.944214
470.48807,84.857956,527.23157,86.23917,524.9756,94.75126,433.47897,72.53704,664.63837,116.49795,405.64087,71.0115,406.9986,83.32376,441.7124,77.14533,458.57623,84.25984,407.962,72.26362
372.21112,61.396927,546.9067,90.208664,377.06882,65.88042,367.98914,63.51243,496.81393,83.493034,477.50095,77.3295,460.5005,76.19021,489.2834,81.66738,401.8827,73.64789,646.3613,119.462746
491.57986,82.01141,741.78125,123.64445,470.621,84.77031,407.1123,71.72757,471.53638,79.60323,443.2035,78.18011,511.64056,88.528145,444.55606,81.098526,493.51437,84.06789,416.0076,68.96595
475.0936,80.27696,500.7757,85.74185,487.03464,86.081,463.59604,78.63252,440.38177,77.08759,436.2275,74.10812,412.5254,72.89012,462.13608,82.60043,399.56946,71.82512,268.9055,87.48524
510.98666,86.791794,548.3274,94.33876,415.68823,71.91886,467.3269,78.626175,411.05893,68.23638,285.57608,99.52178,474.2903,77.37437,424.74045,76.72186,440.31516,79.77143,320.92154,92.22439
441.12265,79.52722,461.60474,80.00089,484.30267,82.78906,472.2109,78.4077,447.6334,76.58924,448.61676,82.44195,431.77097,73.54582,444.54126,85.23051,452.98447,79.60037,516.98334,83.68055
476.89584,79.624695,524.86945,87.35122,409.80002,76.16611,402.68765,69.98689,433.0578,76.908646,523.7886,92.865654,377.22614,65.789825,431.09525,77.1652,726.5987,123.396484,404.5097,75.27185
484.2221,82.00069,406.16898,65.98849,453.67145,79.7021,431.81876,72.60499,445.2566,76.57622,446.86,75.791595,410.21948,74.56731,478.10364,82.35522,475.1805,78.81884,452.89285,78.1221
424.13065,76.61842,438.84402,73.05929,462.6172,80.28628,444.89767,80.319984,421.31256,74.651726,432.61142,73.393974,413.97693,71.21283,453.7703,78.108315,437.52676,73.674515,464.1419,78.56016
527.8552,88.55914,514.3694,86.480156,574.8789,98.83426,501.12735,83.98744,368.01712,65.667366,383.83923,65.76388,469.23843,81.82361,468.79907,83.18568,443.484,75.956245,404.9265,68.28082
431.30948,71.60351,534.53174,86.74746,402.66348,71.30465,472.74857,81.42946,478.0098,81.20097,410.08966,74.28155,498.6077,85.27756,452.48132,80.59858,487.7375,83.42539,476.15903,81.4041
483.67136,86.881226,527.1188,90.538055,490.87662,91.103195,463.85495,80.32323,485.2924,83.391426,460.92392,79.06683,458.60223,82.313484,431.99176,74.82796,465.79987,79.709206,437.84927,75.54048
486.7598,82.056915,490.43323,83.70975,434.22192,77.7575,458.4736,82.06536,416.62027,71.77743,445.24997,80.03546,446.63757,73.62906,453.75806,82.94577,463.28378,80.6922,395.00122,75.96533
503.23026,84.424324,426.42178,72.34199,394.886,67.88034,407.96567,72.81135,409.7413,69.33099,364.19992,60.8017,456.57907,75.71637,411.6485,64.98221,390.6824,73.95756,283.52582,75.36115
556.8343,93.94178,386.26633,68.633415,461.1898,79.363014,433.02902,77.27965,388.2278,77.5206,480.26392,83.38737,504.16827,86.27595,444.17807,78.57903,489.06946,84.032036,412.06937,69.328575
459.75275,81.50339,525.39655,89.30507,427.3005,76.81727,429.94003,74.62578,441.28488,74.48275,478.11053,82.00611,243.12653,91.236916,366.62988,64.09338,452.7665,80.533424,393.3272,78.74943
536.1214,89.16389,535.1234,89.273575,469.05948,82.94403,654.7088,112.73088,456.59695,76.8248,340.1215,94.56745,502.21643,81.81928,435.1413,76.791824,430.79138,75.88278,366.5352,62.255455
452.13345,76.47778,500.117,83.83771,435.1855,79.32566,421.54724,70.72622,474.7661,84.5429,456.67453,79.716385,449.99838,74.904205,478.8933,78.42635,479.92303,84.28536,467.402,75.87697
502.67487,84.56287,409.14767,68.61052,462.6221,79.80278,443.25192,75.92008,440.9791,78.10284,484.60788,81.299,452.54248,74.73694,420.29092,83.19411,501.98944,85.00941,398.90967,76.27079
537.7152,89.184166,472.68573,77.9346,449.18677,81.80869,441.56854,75.81521,437.9358,70.032455,438.41263,74.527565,514.63153,88.575195,495.12924,81.8656,478.7567,80.510345,461.35965,79.717255
452.3287,81.068,512.5345,83.879486,514.5029,87.14943,468.20447,83.67567,439.2097,79.900505,494.32263,83.23218,422.7549,69.1592,447.3246,76.51918,457.47958,77.84564,395.05176,70.921196
475.11087,83.029175,481.19135,79.74808,414.53946,74.13308,449.35736,75.75042,395.0698,72.82542,442.12204,80.73109,464.47446,85.237045,454.68765,79.28519,440.07788,72.75324,440.81122,79.90816
481.3639,79.49486,479.79208,81.75117,497.65845,89.34556,381.78204,67.72488,432.0634,90.04469,430.65686,78.99788,413.8143,73.47031,540.93365,95.93891,432.4187,79.316154,436.05667,76.53464
467.5472,81.92328,489.00607,83.010994,451.16138,82.7925,418.20288,71.42866,497.76108,86.18359,293.64395,98.97801,373.27133,79.259384,444.47443,80.80119,277.33813,87.003174,621.1003,109.29872
451.36078,77.90119,511.172,86.73099,506.7085,87.21125,421.22623,68.2807,386.56793,67.49334,487.27496,82.14865,432.02774,73.07154,429.53873,72.98237,476.1796,79.79915,408.52646,79.52304
360.93723,67.40237,497.74774,83.330376,487.09656,87.7229,398.723,71.27688,440.46954,78.46053,381.05096,65.89574,499.1345,87.01453,488.4877,82.189896,414.69266,90.30425,401.2943,72.00104
533.7552,90.63183,451.8039,78.47889,421.8443,72.592575,451.48026,80.41125,440.09442,76.266014,472.16635,80.96695,456.78027,73.161705,418.5586,69.72725,419.29932,73.67018,460.62314,75.08742
403.20004,71.763,439.74902,75.67657,473.30008,84.27114,434.84964,71.87857,471.2428,77.52215,397.9303,87.738495,416.19818,71.70136,406.16837,72.37633,442.43768,76.82248,390.302,72.221466
460.57196,80.971794,472.42148,81.495514,513.0691,89.266754,464.44644,76.82638,439.94934,79.62145,433.3463,74.12525,480.6608,80.921555,435.71173,77.69885,426.71115,72.22161,467.6379,77.6988
486.17926,85.22892,445.63617,76.16955,472.3823,81.39652,421.7389,73.12732,387.64423,66.811806,433.14517,78.45465,429.86087,73.68364,303.4294,88.313545,451.79047,77.62615,430.126,78.95432
460.886,78.41407,540.7816,88.71558,400.62088,71.86782,488.95786,84.22826,504.97458,88.0747,494.33676,89.027534,484.05713,81.77964,453.70914,76.6925,403.08368,70.24611,387.95932,71.934906
483.42023,81.02819,433.21805,73.18042,401.92383,74.11915,409.68155,75.657906,471.24188,79.56029,449.32443,78.56201,354.38638,80.22474,490.7944,80.627396,404.7539,71.25759,351.92337,76.97581
354.1896,60.666656,484.91122,82.98655,433.0715,79.15879,430.40823,75.163956,474.22314,83.03413,476.77374,80.28848,378.90494,66.15265,454.4345,77.30025,403.18463,67.6201,421.19604,65.71949
437.71957,75.7986,492.13184,84.16138,464.2256,76.76936,434.21326,73.01027,491.2992,84.41328,389.9156,67.61104,478.34515,77.71621,408.55865,69.85727,487.30902,82.45737,346.61783,70.37281
399.1852,72.67201,492.0365,82.028076,426.72308,73.46837,439.832,76.82989,396.0667,68.692085,486.3698,75.322136,440.91916,75.695404,446.6934,78.82303,502.69644,85.544266,369.11655,60.769535
433.0261,73.487434,543.33405,90.826195,459.2906,84.548706,477.4217,82.19356,398.27896,67.080475,466.23694,79.0019,354.465,74.61946,464.1605,80.673294,433.65237,83.9049,422.2552,71.73279
456.92838,74.78564,516.83417,84.85006,432.10477,77.32009,476.52826,80.945984,425.3217,71.88968,352.33688,59.037674,484.37128,82.5864,480.06006,86.27494,490.55222,83.33526,426.6569,82.740105
524.2112,89.59854,998.1312,175.40413,404.51862,69.50991,481.70132,87.024635,454.18542,79.64752,505.6736,85.93058,449.36652,77.90442,499.40057,82.30221,432.8541,75.34727,454.8436,76.80847
476.01505,80.64173,480.23752,80.03682,535.4852,98.58996,445.08325,77.68222,430.5734,72.79425,405.54944,69.5371,465.47623,83.2887,422.1952,76.23771,409.49167,71.30343,366.08786,66.49223
530.61774,90.41108,450.8308,76.39272,490.49884,89.64277,468.25922,81.37912,448.93497,81.843185,481.67413,81.26097,404.69318,67.48441,423.78195,76.60066,442.3043,78.97466,417.8333,66.741974
420.3309,74.27744,537.0985,91.18573,482.1202,85.05409,514.5647,86.21317,448.90973,77.19709,471.34952,82.257744,431.437,70.97968,460.9024,77.00562,449.33292,78.66641,355.3532,77.41164
479.33792,80.33135,470.24026,78.01182,402.98114,66.51305,370.93988,67.85891,483.95068,83.67766,330.12207,77.00063,561.10077,94.30564,459.49158,79.1466,507.71454,87.18697,418.78183,79.17419
501.8631,84.55481,510.16226,83.58246,432.05124,76.43057,434.06525,75.762985,504.1788,87.06158,412.24426,68.87128,360.08243,63.799538,387.8493,71.588585,448.2713,80.88875,387.50247,76.372475
409.3682,71.96112,465.86374,79.30545,431.4528,76.81001,447.2434,78.311554,397.0569,70.40225,481.29007,82.92022,459.8665,76.79489,463.88852,81.57281,452.80048,79.65002,328.51505,69.932816
476.60428,82.15201,394.5704,68.16883,445.30417,75.760376,413.44247,69.375565,459.60403,81.124084,410.0845,72.42925,355.52884,58.41674,461.8685,79.95973,435.9016,74.5927,422.63358,77.27088
437.31598,76.932434,451.034,75.47611,414.58093,74.02256,505.3733,87.747185,428.96112,77.454636,216.62396,104.0505,423.02408,75.81606,380.39847,65.15158,440.1757,75.59165,440.1596,76.21223
425.96606,73.73134,557.63983,91.00453,398.0137,73.33983,420.16232,71.89945,451.0722,74.833336,440.7313,77.67049,474.41144,81.70097,450.88678,80.09654,448.77826,76.06647,450.87762,78.2363
517.00116,85.506744,519.8274,87.97889,430.82114,74.76075,393.43082,72.242,384.4641,66.701164,441.57062,73.807274,438.6888,73.11197,462.27087,80.3957,399.14264,67.50137,426.28726,73.11283
409.51987,71.22336,444.20505,75.85786,438.66815,76.28159,422.34277,70.462715,416.14764,72.99276,457.64798,81.073746,414.8799,71.23606,312.22852,88.151306,501.78574,85.03812,425.1246,80.24141
416.26657,72.96779,448.03992,74.440834,499.12357,84.77903,449.81534,77.88525,409.0784,69.18746,491.4279,84.47842,409.60538,66.7514,390.25632,73.17389,471.98572,84.21249,354.68268,77.35923
488.35052,85.046234,473.76617,86.22966,505.03104,86.5984,421.03052,70.43758,386.619,64.293144,407.6831,68.26116,396.0534,68.65544,469.76617,81.64572,455.88242,78.81929,728.08484,128.8064
428.61966,72.59267,484.89325,79.51084,390.74432,71.29172,415.97775,68.75707,415.93503,70.170425,496.97452,83.80753,442.31427,74.349884,454.57675,78.38641,425.091,72.13454,477.85205,83.58749
473.6037,78.60634,430.41476,70.80529,404.1356,70.4697,461.36227,79.58218,457.84705,81.721634,468.88263,79.55436,434.7644,78.16558,505.39456,86.512085,339.74014,72.92145,213.89326,88.07685
482.61053,81.44573,443.68793,73.12911,716.01654,130.32037,456.91855,77.73281,449.82468,77.74509,525.39966,89.287384,441.1531,79.0876,436.3768,83.02462,421.40097,67.91803,336.1504,76.55172
413.58643,71.28752,453.93127,77.90115,471.75485,78.413574,465.09015,79.259705,476.09552,77.46185,397.3931,71.99139,426.30695,70.99306,430.6608,76.49199,474.37814,82.604454,312.5085,69.19205
450.0479,80.18936,673.3713,114.80749,487.7435,84.67915,453.5056,75.671814,517.12823,88.87258,472.36298,79.54738,342.03738,98.93642,420.9129,84.319824,443.89954,76.21214,474.18405,80.312126
409.66666,70.79855,565.30676,96.84414,448.12463,78.593765,429.36008,78.04944,450.12244,76.30697,391.30615,66.74385,476.3656,82.64635,481.1283,82.5555,289.8158,89.60406,442.9131,76.72524
533.6049,89.94579,423.10077,68.54136,420.91742,79.13062,438.9688,80.189735,485.55844,84.104416,469.391,81.30327,424.9141,72.29963,517.6865,92.211754,384.2113,87.96221,430.205,78.057236
499.75406,84.46094,502.24802,84.59824,455.37042,79.97886,401.83667,70.691864,479.76212,76.57716,459.8445,87.02969,429.86713,75.36036,380.4002,66.90182,423.2227,71.86798,351.90814,74.46129
547.2916,89.822334,508.4588,83.35729,483.66354,86.03718,441.2752,73.41922,446.69424,76.163414,414.96024,71.40496,217.9527,74.022705,470.09366,80.115425,592.6833,102.000015,438.89185,78.508575
438.1145,75.91797,471.59158,81.06226,390.42844,71.872635,411.4797,72.71277,537.3457,91.26652,418.9917,69.121796,482.22583,80.455635,326.4557,89.63536,401.50583,68.69681,458.4392,80.216095
492.86008,85.97259,471.36307,78.251396,399.9655,73.54622,447.8757,79.008606,439.66733,77.329796,415.2374,75.83584,512.4656,86.07607,500.3402,87.4951,417.74878,70.47033,427.2918,71.52755
620.066,105.025406,444.39676,74.28749,393.8848,72.08986,427.40857,77.846466,458.67554,78.295685,370.83847,62.50072,480.1818,80.1692,452.60904,81.93825,428.7662,71.72983,453.2041,77.53534
498.86996,80.551765,977.44727,181.10138,418.7234,72.35924,454.08917,77.0297,458.96756,78.51806,477.72278,80.51948,387.33243,68.49138,284.05664,90.128525,254.44566,90.68847,457.00177,77.43502
425.08798,72.42873,470.01025,81.41318,527.11554,92.31721,458.63403,79.503105,465.73715,78.33695,463.6256,77.37307,452.30533,79.57513,44.8984,205.96866,455.9236,76.96824,407.47266,70.37061
500.611,83.06957,509.6586,84.96353,399.50955,67.445335,447.36957,76.81461,513.355,85.01588,421.17258,71.13612,672.1879,121.280235,421.60266,68.89302,422.46558,75.06566,376.26767,73.297
565.8751,96.293884,444.79865,77.05026,1048.6442,191.67455,426.4871,76.3779,462.8174,84.51588,421.67703,76.68993,208.83199,76.597565,412.07626,76.01361,482.48297,82.31781,428.2349,76.59331
408.0173,70.76831,453.72235,78.72073,435.67783,79.541,440.1527,78.538635,533.0383,88.40129,450.59113,78.180115,430.30826,73.354996,432.42517,74.3701,396.0253,64.47152,442.91074,91.25952
482.47336,82.89429,516.6061,85.24617,465.4433,83.728745,429.26025,71.773796,414.59232,69.86135,428.0049,73.82705,433.73862,79.21121,441.9981,70.88854,383.33182,69.58476,196.38568,92.08016
607.10187,102.229706,480.01422,86.38609,495.77545,90.6317,466.31082,82.464775,462.80215,80.14375,545.4153,89.2175,381.84412,69.35464,445.8676,75.80651,484.7462,80.15071,480.46277,83.13822
564.4711,94.44773,447.64148,75.78102,445.0189,80.45818,463.6449,79.129005,497.7925,82.001495,399.04877,68.134254,392.77835,68.83545,400.71204,70.09473,445.12866,72.47547,352.6034,85.0107
447.53802,77.12137,426.87668,71.54766,562.5693,104.04383,544.85803,93.73746,409.26883,73.28958,460.3836,79.78318,429.3551,72.973404,486.35022,83.38793,453.0728,74.75118,424.92816,74.65011
505.56964,85.34899,411.6238,71.981766,440.36142,83.90309,429.96335,71.589935,302.4383,86.481895,464.1115,78.89781,472.9278,81.761635,462.9119,76.77665,505.49844,87.146255,409.88394,72.73395
439.6022,74.24442,506.03613,85.688995,556.5585,100.15706,439.56134,74.95894,420.39395,72.59704,474.47763,79.58682,223.85388,135.14543,464.4899,81.20619,381.85336,66.32305,514.9669,94.495224
509.05576,88.67409,464.40677,79.74909,456.0832,81.16069,453.44055,74.91829,473.06967,81.34323,424.8272,69.915146,239.60013,90.480225,410.3149,67.131805,365.84302,73.39985,276.7178,75.851814
547.14795,93.656136,465.4336,78.04647,434.3567,77.19129,445.91116,77.79217,456.13754,75.257164,318.3088,68.598045,407.29138,67.310356,362.90536,68.37592,482.16058,82.70697,475.61566,83.10674
498.8053,83.03529,454.32562,75.51859,465.44183,81.2758,481.98798,80.32457,420.8545,72.88602,483.2307,86.06734,403.75836,70.99324,547.77783,99.98988,506.76382,87.304214,436.86966,75.07668
505.51605,89.46417,431.63373,71.221924,398.77075,70.58712,487.02243,85.13113,392.87473,70.48519,432.78403,72.36004,412.3153,73.72505,500.06793,85.95514,549.41956,94.51524,446.73053,73.87427
474.1495,81.06622,536.5744,92.55947,426.71393,76.608086,476.35007,82.482254,463.4485,76.62873,475.49124,79.0689,434.01654,75.91897,474.88013,83.39127,510.705,86.903984,414.3854,69.41082
506.4898,84.13018,490.51016,83.93391,497.8614,85.601006,458.721,76.53075,492.66757,82.00801,482.17834,83.709816,463.14532,78.3005,447.57748,80.84536,460.2975,81.803986,424.19757,73.73387
525.83417,89.35825,512.7337,84.99749,433.07144,77.08948,488.45883,82.65362,310.3269,78.09422,392.70642,70.59813,431.2085,73.89479,491.5066,87.10593,435.1963,71.09262,355.27884,81.904816
443.62128,74.97258,452.14825,75.992615,414.1383,69.867195,382.5531,63.932053,364.37302,89.458176,483.71558,88.22495,399.1494,73.67621,396.01666,71.265816,281.34354,83.29448,411.9518,81.154686
447.37085,77.74022,434.8483,72.47172,450.66534,79.512474,447.4036,80.75859,410.22302,71.028564,425.1165,73.83219,284.58423,93.037865,714.6753,118.10424,476.30975,85.98732,253.6278,86.59595
534.176,88.54581,430.06335,71.48952,438.60468,76.64586,385.44836,70.33125,453.74847,78.54112,444.39563,76.76952,499.70737,83.39764,477.6719,79.87851,448.52997,76.8062,480.2393,81.16344
406.38586,71.83131,454.0495,75.98486,380.4322,68.74434,438.5848,74.01013,410.98956,71.98295,437.80487,75.19397,371.96948,71.798965,432.5703,76.753914,490.25354,86.35367,495.38892,97.97678
448.97583,75.04926,662.937,111.21639,456.04135,80.67564,495.2843,82.42301,477.63525,80.38945,413.0799,74.60004,428.57693,72.7816,405.9877,74.29832,404.12888,67.773575,422.5136,72.78148
471.7602,79.9342,507.08752,85.42468,476.54733,80.4533,507.90164,82.69945,423.66162,73.542656,425.80096,74.02366,444.49622,76.495735,482.2362,83.818054,466.9633,81.194756,474.29153,81.753654
502.78552,85.042725,402.0415,67.88691,430.369,77.03354,397.32303,67.061165,455.1226,79.36826,439.8961,72.191124,471.52777,79.493935,460.76678,78.08251,422.22806,75.19859,490.1184,79.359924
507.76965,87.93554,404.58414,66.859535,427.985,80.97347,482.67722,83.14711,494.25143,84.56205,445.0424,76.599464,417.25613,73.11982,485.32187,86.07447,458.3061,80.499115,441.28223,80.83407
468.77087,77.397285,421.47903,72.48231,442.58484,79.12449,435.3737,77.79048,497.87686,84.67053,385.9107,66.6847,430.18204,70.81701,408.1409,70.57119,455.6176,81.53126,464.5399,94.20921
476.73712,78.745735,429.8166,73.24164,392.9569,73.52865,455.89517,77.96096,430.4741,74.24588,437.8654,74.87304,415.00122,69.06986,457.37238,75.94915,407.72787,79.67219,436.2122,75.75018
403.87186,74.13419,507.1908,84.17728,417.55487,77.533745,450.40628,76.01662,427.7749,71.44149,456.8943,76.435844,403.66187,68.91076,402.6878,74.38593,441.53598,76.802795,411.8019,66.62202
435.85962,76.81787,399.3457,67.71249,485.70792,82.92251,419.15753,79.17525,483.95575,77.698,399.57544,69.502815,429.1944,74.196106,448.91098,74.902664,438.80826,71.30607,445.0703,79.91862
535.81824,90.10783,445.53854,73.08376,367.4644,68.49188,438.3145,74.46998,402.82822,72.734566,414.0754,67.79626,443.2931,77.093765,486.31412,82.78817,386.36935,69.39593,450.87033,79.45064
433.1008,71.46771,531.8013,91.67028,626.4228,116.66298,516.7335,91.09641,387.0281,89.74116,522.1413,87.0565,441.1944,73.12424,480.49982,84.60113,550.8075,91.171135,463.16898,75.952545
446.85004,73.71624,470.16177,78.31257,426.25894,76.889435,489.25034,80.92972,338.00333,82.27972,475.81186,84.06459,429.72928,71.266815,413.18033,74.09973,440.91525,73.327415,187.6112,80.379906
525.7949,90.78015,490.18137,82.88797,481.56287,90.69151,444.0249,79.81801,385.12427,67.077965,329.0295,74.319115,475.85342,83.649376,437.82385,78.08308,278.7702,74.70693,376.47263,67.677025
480.74252,86.114075,472.08475,82.418365,495.12424,92.27949,440.32007,77.40869,435.33447,75.76967,387.04498,87.68905,484.3039,82.45799,473.28772,82.72281,460.93478,79.60483,458.10196,82.518715
498.69797,81.21488,465.3091,79.018654,404.71832,72.29628,449.68497,77.95246,402.5946,72.811104,452.67206,75.88511,543.56964,98.42603,448.80594,77.94376,373.8844,63.418945,447.23303,73.65852
416.0694,75.58584,485.17197,88.15066,465.33923,83.008316,366.71344,70.38856,498.42557,84.010925,437.11258,74.98391,501.296,86.85212,334.22482,96.513626,473.9113,79.41305,436.9658,75.85886
465.525,83.27862,479.5552,81.38984,485.27853,89.458084,426.01547,80.417534,396.12076,69.78584,445.1804,76.387215,464.71918,78.88847,392.7938,70.519775,415.56342,77.709526,320.284,77.15764
481.10574,80.09655,572.956,96.235275,417.48047,77.54951,460.91,84.98498,409.23828,71.76509,465.03836,78.68601,207.02637,102.12165,490.78952,98.17205,461.17294,79.833534,373.03394,64.690125
432.81827,73.797905,559.2558,92.726135,382.23993,69.902054,434.9213,71.34631,426.57846,74.34,419.136,70.92601,520.9849,88.78788,486.93988,82.181114,422.5473,69.68577,487.294,86.49783
470.83813,79.97076,518.1793,85.8522,431.2072,73.725716,472.88196,81.8211,424.85806,73.08237,381.3484,67.08851,385.61124,65.36475,379.01657,70.502914,505.5344,86.77493,420.58795,76.694305
545.91486,91.45617,472.6888,80.02399,464.778,81.99829,449.2278,81.348366,422.08212,71.22145,396.4563,66.178955,389.40674,66.95937,387.04648,74.512596,556.025,100.200935,435.20654,75.940674
433.19296,74.07216,437.4398,75.43851,420.5843,76.00098,458.37622,76.72713,345.49466,81.68619,319.97015,97.075424,400.6011,68.81596,423.1811,74.02022,470.66586,83.94508,403.6774,78.64088
425.32428,73.52216,425.327,70.688995,746.1964,133.13538,420.74246,74.56523,445.47763,80.45497,487.13092,82.48677,438.42804,77.36645,536.998,91.81691,412.74518,76.97882,403.07187,69.09828
730.05493,123.99417,456.8987,76.36362,426.72534,79.26431,439.75342,75.90736,424.05115,75.296585,415.92737,72.50399,519.2053,86.67321,415.5337,72.75657,425.95532,78.73574,415.14856,69.835655
453.1364,77.257195,509.55658,86.44011,429.72156,77.39818,449.14417,80.04757,402.1757,101.21576,409.8607,66.946106,414.63397,70.71899,471.32428,81.06258,435.20416,79.47132,385.0314,65.20133
480.9049,80.89961,539.2801,85.80087,414.86612,70.16597,475.45813,77.80821,567.4081,99.30887,285.33582,80.47517,428.05527,72.60076,432.69144,76.96297,407.6594,73.18676,385.30405,67.0156
427.8404,71.00812,480.32928,79.38972,460.82584,82.623,481.00922,79.598305,452.0995,84.95486,489.7652,82.559685,517.3447,91.199104,408.53223,78.13966,418.77518,71.01137,416.75275,76.3873
445.54916,75.89396,467.4173,78.199875,455.87405,79.649414,430.44937,72.4234,444.72403,76.808846,406.85522,67.2155,460.56552,79.33417,490.10626,83.321686,418.92426,72.18043,4.830935,95.589035
455.24326,78.511894,451.88635,75.99088,494.36188,87.43677,430.85736,71.16349,457.04886,79.11098,423.31393,72.500946,351.19794,58.539536,472.73788,82.08716,524.13,87.34755,177.64507,82.77833
460.2896,78.2677,384.315,64.164856,412.58005,76.19245,449.0103,76.08742,446.02518,76.86734,448.73056,79.96602,450.38525,78.32419,504.4641,85.20723,391.2559,64.68692,400.5323,68.395515
400.62692,71.253746,466.17548,79.15334,502.1708,89.48865,427.251,76.18721,400.20813,64.153275,428.3405,74.95782,461.19348,75.70835,441.4464,76.410515,220.40388,86.79161,421.98892,76.85052
469.5531,77.970955,543.6883,90.93291,430.06567,82.02474,475.33716,83.22347,421.19165,76.0868,462.0591,79.52926,364.78992,66.769066,450.60895,78.70982,448.0561,76.85623,431.93344,71.61232
465.885,79.97003,519.87933,86.446785,466.77924,85.33377,408.50076,68.34695,468.31146,81.09823,518.83154,85.12226,453.98688,81.27823,439.03693,72.18271,375.40338,74.93238,467.66675,83.431465
