Specimen_001_Tube_001_001_FITC,Specimen_001_Tube_002_002_FITC,Specimen_001_Tube_003_003_FITC,Specimen_001_Tube_004_004_FITC,Specimen_001_Tube_005_005_FITC,Specimen_001_Tube_006_006_FITC,Specimen_001_Tube_007_007_FITC,Specimen_001_Tube_008_008_FITC,Specimen_001_Tube_009_009_FITC,Specimen_001_Tube_010_010_FITC
311.60345,282.53116,292.18234,250.82585,200.7618,238.06335,235.03787,178.33908,186.44781,172.40112
197.27827,277.1957,357.37997,210.05019,199.31157,219.16826,197.01028,167.81209,166.01372,186.93771
297.43613,188.88,258.84833,242.32777,199.31206,233.12004,199.92609,196.64613,215.5933,178.87291
306.92502,223.89937,259.54535,192.82042,229.81665,215.68954,169.21204,214.09853,223.64294,188.89569
249.60724,179.05801,297.2664,227.48875,225.88263,197.90894,206.17499,214.83708,225.37634,187.45395
262.43436,197.43185,296.52142,244.49683,205.20201,202.04694,191.11423,225.1975,197.62651,202.05434
300.0187,331.71533,283.134,250.97838,208.7839,202.65178,206.38074,194.66005,196.27939,211.07309
323.83652,249.02634,287.6456,209.87337,226.01707,186.208,218.01591,210.44849,193.06287,204.04103
305.68356,288.42706,231.60432,217.69164,221.82855,194.85614,223.90285,191.64845,181.99783,298.3988
206.67593,236.3463,229.23122,330.7992,183.38593,224.67142,209.51366,211.04659,197.157,187.06316
258.83362,299.4252,228.36674,224.3472,351.52313,206.609,207.46623,182.92693,220.36304,215.82654
232.27388,267.81146,214.50739,251.55469,221.58508,181.5066,221.80164,224.82881,151.83397,175.16698
239.91502,215.08098,283.50076,221.7894,233.68977,234.50009,219.37935,184.86879,231.82324,188.53488
310.97003,240.61443,247.02208,178.05371,221.63033,197.08684,223.8124,204.88734,178.919,177.71848
219.06386,279.63177,275.4952,249.06061,207.22107,193.20573,197.47551,197.09407,196.87823,184.29665
296.71945,253.74844,230.98312,249.50508,247.19983,213.67029,217.61774,170.42337,208.65565,191.04784
281.6507,278.42624,386.1878,258.60886,200.43974,199.17935,205.42253,215.01001,241.86427,204.86981
237.27623,221.09291,230.89165,218.12308,191.75006,191.91563,194.8905,175.80743,240.46451,213.0929
332.9306,231.41302,257.2036,244.85406,212.20982,212.20848,207.16791,198.25548,299.297,205.27644
339.17453,298.57593,213.26439,227.48628,210.52129,181.5784,203.6632,228.05621,207.56737,199.15366
286.65964,292.45114,220.10892,267.01608,214.48317,193.51143,199.77286,177.20126,203.15854,211.79024
259.51788,206.59381,245.42636,219.11325,227.02626,213.06454,182.92986,183.21886,229.04507,188.4944
219.95364,262.6607,362.80792,270.13318,239.97147,194.4145,213.25888,186.31137,213.49379,168.2385
320.82068,279.1126,267.99512,234.51752,216.11813,205.14867,179.59415,195.14229,199.43576,246.28944
392.83725,251.22832,247.00398,228.85863,202.61562,215.84349,186.584,238.5861,180.22202,195.66145
322.2641,434.18106,266.4058,239.48625,202.04317,213.56,185.26706,221.0373,203.86005,194.35661
245.57118,235.1705,283.31625,231.40068,221.2563,199.99988,240.86305,218.75473,196.74161,185.08368
316.76328,238.64398,229.19743,311.48578,230.94327,176.59636,174.75107,180.86734,197.46907,194.28163
273.4917,275.81973,256.67795,189.72667,195.78854,184.5114,268.9064,199.26382,194.36507,188.06921
322.72122,348.64935,293.79422,224.75592,185.2288,233.2218,181.43437,193.87018,200.67116,180.10658
319.4037,270.84744,252.05222,251.04607,190.07784,196.02533,208.31122,204.30518,198.38805,166.31479
206.5325,290.10074,264.33524,232.3417,216.8529,171.07079,201.26942,172.3815,220.61308,213.63405
266.01627,281.98566,278.82422,209.21017,246.93768,228.6735,184.23686,214.28815,198.81975,186.49658
249.2958,233.70493,295.4818,182.44008,205.48914,218.79945,203.59865,190.23698,206.39526,199.39034
273.58032,230.0689,254.4668,235.75272,205.28757,221.10721,161.49521,179.78522,209.4036,220.52048
249.57527,230.5007,186.90579,212.25125,242.95154,229.06866,145.10788,195.2183,232.1051,162.45895
331.65164,340.98816,287.41055,243.3886,195.57857,204.2892,191.56088,213.85355,189.87195,192.91797
323.11295,259.60345,258.4183,211.2665,210.52895,215.34714,170.15399,187.10591,206.31099,168.95206
219.05121,231.93997,277.453,277.8888,228.25334,183.3199,202.47122,197.49355,209.90805,192.48143
304.9257,256.81046,218.66158,227.23457,247.5161,199.56432,202.11977,239.83458,207.94254,158.57002
241.70163,291.78265,314.401,222.5118,222.9321,194.51541,187.75484,179.08075,175.30127,186.4323
211.80618,234.66394,259.13135,219.70439,212.12564,234.96692,178.59541,188.74652,225.90933,174.7896
287.51367,262.34302,300.57452,301.47495,227.38109,206.56303,152.8528,200.83871,220.9234,203.9916
371.2179,263.29074,283.5086,235.12497,192.48169,197.40028,200.22464,160.87756,220.42285,206.94635
307.92297,367.16278,327.08423,282.59778,235.05841,177.63239,211.73851,194.90639,210.28076,183.9643
269.18338,378.7012,338.80368,222.30104,230.84381,232.47873,232.05338,215.5802,195.20737,204.85634
315.4503,298.4115,292.46838,274.23068,231.2809,204.12122,210.53616,170.59894,186.72968,180.2292
321.47754,277.2932,325.03738,210.54623,227.99387,186.18607,165.80766,225.62492,177.0931,169.14772
194.98085,248.96097,244.68417,186.25891,197.7116,196.12367,223.59634,162.94574,194.3528,165.50426
242.43077,281.39188,253.47014,229.77303,190.24435,228.47203,236.9253,199.66017,185.25974,167.585
268.6276,226.74907,232.61049,243.97205,242.9503,245.74997,218.52527,203.11421,213.6746,211.38234
295.14417,314.30148,309.84467,231.40471,236.86603,194.45253,212.14134,222.10349,189.81726,178.24568
310.2075,559.0438,250.59581,272.15854,201.71388,197.38048,190.87906,208.0199,182.82669,194.1815
231.30202,320.50888,261.36307,256.07443,202.20486,193.71652,209.5385,169.64835,209.94608,197.734
222.47137,295.11517,247.07494,224.82278,198.31175,177.42912,199.59949,210.82895,211.6241,176.46162
206.71219,381.1111,206.7743,253.91687,189.4748,200.03117,213.5596,196.63417,193.415,132.92702
338.03955,276.26764,230.82463,251.08536,187.29726,185.95877,170.99474,197.71387,210.63358,186.34415
349.50266,324.12308,213.13954,208.67264,196.16782,214.78526,222.1067,172.94571,202.74945,212.5908
341.68713,261.88638,312.20145,271.1597,236.42125,213.11018,205.7598,198.73416,189.97548,163.07478
269.43607,216.42735,349.9976,270.50116,205.56693,200.78647,203.75476,159.40828,208.64778,181.56708
295.6005,221.98389,273.1203,230.26501,199.0219,179.31813,188.30054,177.7176,176.2959,180.35046
263.63208,213.48082,228.81506,263.49063,215.88937,225.41138,202.9513,190.20789,185.33134,192.83794
359.24762,271.41864,238.84253,321.48105,201.78877,197.99406,187.9268,192.50134,128.0939,164.12465
240.01196,322.90607,282.30984,234.44286,252.29584,221.77924,192.73227,203.28201,190.55016,194.23495
272.01855,325.43686,232.59447,248.40665,207.35263,212.9787,175.03859,200.86462,188.20877,189.76964
296.52975,267.44034,257.9998,239.9107,222.82156,171.58418,182.92892,187.89159,171.96762,182.04576
208.11374,199.9551,248.46294,260.16498,190.54114,207.36287,204.37192,230.83516,226.82462,207.09671
347.13504,291.26312,297.32455,253.97343,197.0118,231.70195,219.60059,237.94827,209.77562,155.8364
230.2725,203.12254,236.94499,263.35556,226.16792,214.91693,233.14462,184.9181,213.26471,169.82892
242.95374,273.58002,373.63226,237.4056,227.34962,223.77501,197.05109,196.95871,208.49757,179.53989
305.12717,292.58673,256.94235,255.22653,214.98108,208.91862,215.03249,193.70715,197.25745,237.263
203.40451,254.156,295.9528,243.17609,215.94365,191.39467,199.25398,171.74005,183.33908,212.7609
232.13118,308.21466,223.73582,261.23703,235.90295,213.02731,203.10487,196.78043,212.4114,206.16873
276.82736,251.56984,317.75433,253.63992,205.79605,188.39972,184.90286,205.53441,213.93425,164.42659
282.6086,236.62729,292.3346,259.10272,194.44244,226.9237,202.8372,212.26201,206.70998,172.9495
230.14917,236.03542,334.04456,265.4425,213.62003,191.40427,200.27184,199.16946,205.3408,196.44582
402.3322,219.72859,268.6859,238.44327,240.34761,257.75275,228.2774,226.80786,185.88765,161.88145
329.67853,334.91495,297.4605,253.48181,190.00508,198.03513,197.19246,215.49875,188.25528,204.29872
257.79218,267.99023,305.88464,260.62238,248.83879,225.5578,189.36263,201.4891,189.22739,187.30177
347.43317,344.62018,236.39082,195.72342,186.94139,203.71404,210.88597,159.9262,195.8474,183.25784
356.01956,288.1783,313.85095,250.3605,217.72823,206.28589,212.39711,208.38564,193.45306,166.73865
206.55049,292.80753,335.188,219.61003,218.39886,221.34415,189.1376,192.76617,193.62007,176.3064
317.8574,336.21805,257.46542,264.28366,226.25935,211.27512,218.26132,233.11346,190.53795,181.6006
300.53113,287.71866,308.4177,240.95895,230.42776,211.79283,193.48672,239.49074,208.85466,212.72015
290.9664,220.64494,261.7938,277.45044,227.2453,262.60907,189.45334,203.00508,224.54872,182.18924
275.74603,291.74734,249.97719,245.2161,219.7565,202.40053,224.7443,206.05255,188.26152,180.6105
318.24268,246.65298,207.43192,233.49619,186.80573,176.29697,189.6138,206.96954,179.46213,199.40665
351.5569,308.71024,316.82,230.37442,183.76628,178.1044,203.5042,363.8132,194.90204,174.7883
214.00624,259.43326,306.39062,251.18202,230.72052,239.46486,198.66841,191.61342,213.33833,189.43254
365.9882,311.68835,314.03925,252.98286,228.02884,182.93343,216.92885,213.433,186.32542,183.86028
266.9321,336.7974,345.6674,228.20941,234.62894,197.08922,179.64189,216.1029,234.0933,217.73259
328.87323,259.94983,264.27512,265.80835,196.39993,196.27116,209.18771,202.19713,220.88075,222.90256
196.28552,262.6216,333.55353,231.24377,244.09482,159.93784,186.59319,183.72015,225.01114,192.55057
249.85718,301.04053,307.76947,250.44238,224.65392,218.7896,212.79724,190.0866,202.13779,162.03288
418.8934,248.3374,210.83923,245.27051,190.8209,220.79889,223.61765,179.00542,201.47766,194.0691
296.19095,191.20068,267.37485,229.75757,204.00447,221.98262,194.49152,190.7041,159.4026,182.68831
203.25607,286.5482,280.39453,263.7063,260.63745,197.09805,208.51256,174.40166,187.31743,212.7583
317.13788,250.32092,227.7461,422.7474,180.01378,188.51768,215.14845,237.60359,224.21663,197.63538
235.46942,213.46066,294.6901,250.80891,192.26825,188.1783,273.1719,196.93715,192.79465,179.15735
269.85596,283.78632,257.4197,236.87161,226.16692,189.9043,171.77873,189.6272,219.69151,195.90607
344.34143,372.8901,345.75272,218.26474,247.94363,184.21255,215.2642,200.65996,222.63867,185.2022
231.56407,204.77943,348.26315,246.80205,204.05908,225.2796,226.32933,208.59337,217.93065,217.47711
270.07532,383.17535,318.0254,231.58392,215.51192,235.77747,198.49612,174.21692,215.7679,198.5404
227.6041,288.86966,238.7884,283.26898,196.36491,221.1609,228.6526,186.31947,208.7404,215.29092
260.2944,369.395,283.1439,262.67908,248.35127,175.90053,231.20177,188.67386,220.24348,184.86893
335.9988,252.08733,333.2289,240.27617,214.22115,239.32654,204.23497,218.39868,178.30461,195.37932
315.95758,320.0624,316.27628,234.62971,212.47281,222.749,226.83054,179.90424,193.80191,206.64801
269.20245,274.58926,319.45282,254.20598,210.70074,193.33005,238.42758,191.79439,171.28816,153.51086
368.0268,425.00687,238.88069,305.26096,233.51431,163.1628,184.49228,208.10219,171.69621,208.56027
230.31981,289.9335,223.06287,257.737,207.01128,161.81943,232.71336,217.82956,198.06859,188.16895
283.4499,293.15176,279.8045,224.01874,198.91034,203.09293,209.90263,217.03133,185.24551,187.07927
227.8726,284.4933,260.63394,296.49655,240.44849,216.06404,197.77936,200.804,188.71992,211.66174
228.66986,282.79776,212.52228,265.0167,207.66345,178.70647,183.83627,209.95218,201.14612,189.84738
287.9004,292.1816,326.6101,231.60667,209.81967,214.95517,183.50456,209.8137,201.55327,214.59987
274.9492,276.14468,233.84525,260.64044,233.36284,204.39136,179.44156,177.65958,189.72745,220.36499
269.59833,258.58914,293.93924,220.54216,226.6288,199.69055,191.7532,223.91031,86.094986,191.02994
298.05383,253.2935,297.57733,237.0076,203.88846,179.67339,168.26787,202.09062,211.40176,212.75471
293.0927,264.67374,265.29745,187.0147,179.95358,189.69666,218.45105,187.61513,204.47925,168.87048
347.7901,253.46082,253.73817,257.06012,178.28616,197.84224,197.16559,197.84218,216.93045,185.67877
378.37247,297.09402,305.47433,249.52573,245.72426,201.85109,207.61563,179.16492,197.02806,202.46947
346.93915,350.1665,288.711,266.30487,179.19223,207.40332,180.21439,159.84268,232.99667,157.61919
303.25183,104.8868,278.78625,215.48293,242.38486,203.09341,189.16927,200.94444,213.47058,201.93225
211.68494,261.49835,250.60117,230.43684,211.52708,180.43164,193.03104,217.74522,233.04546,232.74405
289.48465,305.5871,295.3046,248.23843,233.83328,195.20262,195.91714,191.47612,204.45953,178.53717
218.84413,330.5128,251.7358,207.93832,228.37369,191.98375,204.55214,208.34145,180.54095,164.00146
244.12473,287.92844,301.41183,247.77267,236.06523,203.9361,208.90935,199.64879,221.67062,172.62294
312.55426,357.9728,301.99338,209.77731,215.5532,189.50412,192.6724,188.9697,195.74074,214.07764
331.85168,337.23917,243.76888,261.46948,263.8564,186.99817,194.88684,210.17595,180.53307,180.75746
320.62793,332.91135,295.40274,210.39261,226.29176,196.57767,208.92502,205.92224,191.81941,193.7318
345.34628,233.61504,259.12213,222.3246,220.11827,189.00685,192.46022,218.28398,225.15279,201.73784
254.27013,253.6338,227.91826,287.89658,190.29736,216.3081,192.3718,197.3338,224.5659,186.58464
243.82607,229.04018,326.35593,208.0969,191.76607,209.99733,207.45157,233.4982,187.00293,188.16747
230.47137,311.54422,236.61426,211.39099,220.44376,207.88498,193.52565,233.12076,203.15991,184.21169
326.7343,296.4447,342.68298,224.89226,235.9818,180.8618,208.39624,203.695,220.76811,161.46974
351.1193,245.117,205.67899,219.87683,218.89536,239.70378,211.8091,204.78993,207.07219,167.25957
411.51672,273.70514,207.97322,222.9212,207.694,181.5508,209.7507,214.89708,211.21106,166.65852
416.21298,332.56516,217.40399,272.21243,189.85875,226.43735,195.32434,210.907,182.73547,192.20625
238.70956,272.64685,259.983,280.21112,207.1392,189.80035,202.99556,221.23657,196.7747,195.54314
334.22766,248.1058,252.0774,257.66632,202.18456,197.3763,222.96347,201.65282,212.07335,185.77698
253.99939,216.8125,202.33586,188.94731,209.37863,198.07562,203.47176,177.87642,198.41951,216.40495
339.66284,312.9439,253.53854,237.9429,207.8953,183.5938,208.03923,182.12778,214.12787,194.64671
284.45175,290.11145,198.00511,189.77046,226.27351,229.61996,194.01009,189.3736,189.77448,180.07181
290.36246,253.58606,288.70163,244.01039,206.82571,198.48174,185.79019,201.97086,180.97574,195.80023
361.48273,299.51233,221.29022,223.5161,216.56973,199.27087,227.78413,202.60794,213.31656,194.17032
342.03638,261.69586,209.89473,283.06815,254.19151,181.28542,193.41118,190.59917,217.50287,204.7518
323.0567,337.1015,336.42276,212.14865,194.3688,198.47592,216.22118,211.42104,212.16531,194.82977
208.62465,228.87717,306.3826,226.74991,194.63618,213.90489,181.50027,192.66498,192.38353,175.22801
326.52426,248.95255,239.06827,232.96333,248.34473,190.71913,205.65237,203.70052,222.9822,180.44974
404.15393,274.39484,287.15543,195.48859,205.96222,193.1782,197.68831,222.25305,167.3909,168.52557
312.2704,367.80496,201.27353,210.25166,209.0082,202.69547,258.25867,209.76271,214.74593,197.29326
345.82483,270.3775,227.02586,209.8923,207.49286,188.36229,171.90714,214.28966,230.81126,175.51982
268.129,289.38864,232.99124,221.7263,217.29092,194.91248,185.45706,226.71858,185.93425,192.01459
253.85349,304.9755,325.35416,266.01047,205.27191,166.71234,195.02512,213.05733,211.573,197.99632
239.94264,322.88345,229.62202,277.62915,222.69109,188.40685,201.38281,204.83269,191.94955,153.21812
341.88043,236.74411,233.27318,201.62277,220.3333,212.02655,203.19414,175.83716,200.51315,189.6255
346.0427,269.89026,286.955,287.98123,203.93896,228.88448,218.6291,207.61177,195.30429,170.23518
402.07257,309.27866,295.31732,250.368,198.47624,197.81543,153.88785,173.84502,214.92897,199.5974
254.29695,304.6406,288.219,255.6124,254.20416,187.59593,232.64624,195.92444,221.45651,189.8822
221.69562,265.40872,357.74524,205.54489,195.07451,191.2301,205.76855,186.12122,290.2464,209.9145
359.44394,305.37973,329.92838,233.55394,198.32751,202.55699,190.15776,194.95984,201.90361,193.20615
368.7911,283.35013,310.60995,303.53903,171.29845,197.79442,208.3612,209.32742,187.94965,181.49576
284.94437,295.29874,298.78705,214.1783,206.99754,245.01813,187.15096,173.43047,179.91916,204.43239
296.22263,269.6257,442.2578,242.95444,270.9809,164.79121,206.5026,209.3071,205.50487,188.16252
222.4081,270.82898,199.65678,256.52795,232.53395,204.13435,154.49922,207.05777,210.03352,180.25269
291.44278,347.63477,311.58493,255.94345,218.10991,216.88815,225.64458,214.55133,143.36295,185.55197
239.33957,264.699,220.01706,309.8243,201.79062,227.8326,189.56512,205.62466,192.52374,278.8045
257.28824,285.1033,299.92886,260.48163,220.46198,206.17525,209.3494,211.86575,177.29016,200.34361
229.7685,252.64062,251.43901,226.22975,208.72786,201.00966,188.58638,200.56142,220.27972,177.65334
267.70966,332.4286,322.66833,237.3077,220.94035,232.26424,180.5155,192.6192,178.97166,202.44994
334.70813,246.63039,206.18456,219.12671,218.89847,187.77724,224.11786,210.23987,180.52072,178.79144
321.3911,260.20813,289.56567,224.51285,183.62035,211.82349,174.92958,184.38794,194.03127,223.49287
272.4977,285.1838,261.44913,233.00963,203.36604,187.57307,351.1815,180.67014,195.3619,205.9329
251.50848,325.53528,299.3189,268.47253,263.63266,216.23302,199.09196,184.2751,220.9885,176.64352
388.08774,403.9094,298.20837,255.15607,247.79053,213.64163,193.11752,198.15831,212.41467,193.47253
209.33156,241.29955,262.30655,221.15462,214.41104,223.90086,218.58789,216.19786,202.63942,189.93204
392.6191,217.16212,313.72354,256.33133,227.98116,205.10855,219.27124,199.32162,200.1691,171.8505
322.3952,236.45609,295.7429,243.36494,213.88992,218.96048,171.88255,196.3761,170.52374,217.03256
367.2052,266.91867,253.81757,257.7912,236.07104,234.59312,191.04384,186.14214,187.28372,184.20975
240.39488,312.88916,321.8307,186.43695,225.06853,207.85333,216.17905,233.90277,202.60735,169.0454
350.6474,388.40915,257.13293,257.02145,233.28363,201.47743,200.18758,185.0173,180.06708,170.20831
243.49976,338.26346,244.27646,272.30414,201.89297,209.71255,219.23724,239.18147,215.68105,188.15437
317.65182,393.2181,283.04553,295.75085,202.17857,210.8535,218.19421,192.80417,213.92773,204.49136
375.74615,257.32907,246.29372,219.7889,231.71872,211.47522,201.78136,184.06435,179.36787,194.39464
260.32828,281.24185,250.28888,244.34233,218.0764,192.67792,190.35321,221.48235,198.623,187.44684
234.77968,321.18726,269.37888,203.39775,204.30484,169.3774,189.82448,178.62657,173.7025,195.70676
285.54926,383.7772,279.114,243.67747,210.37968,185.42584,234.34811,200.36147,226.63591,202.93834
311.7984,259.92612,249.32526,227.62004,211.82103,187.11308,192.72255,206.8907,191.3708,179.83813
397.18088,350.9176,265.58487,255.43622,200.34088,200.18433,199.19714,225.28159,198.30443,141.19792
261.4654,219.8415,283.60333,190.33649,189.99643,202.60643,206.82181,169.93742,221.6596,214.98415
280.97946,219.87074,333.71182,229.22736,230.96634,231.59006,189.22177,198.56207,184.3601,187.37283
337.8657,315.591,210.44217,229.10936,228.86537,197.4778,191.65546,201.88187,188.86006,173.72339
298.6778,329.23505,277.76416,215.22974,253.42924,193.4233,218.52818,160.78708,209.27676,172.3265
246.74248,262.53513,256.46732,222.14429,200.75835,186.16148,226.69817,194.34848,192.42534,219.68929
247.52812,270.44604,240.57756,212.67462,231.86806,185.90425,206.89777,204.34425,219.73314,175.774
236.49869,270.1213,245.24393,212.07988,198.98076,203.29964,196.96446,196.38133,152.38467,173.67155
296.41812,325.70883,317.3152,264.52005,195.39171,221.30266,166.58272,193.58018,199.2746,180.0896
282.18457,243.54982,255.31122,236.30832,175.67918,231.83955,219.92761,189.94449,223.86826,174.10712
382.18542,298.0283,259.55927,217.96107,178.21704,179.03636,233.01712,168.93864,194.57074,173.48026
294.8091,259.57825,280.4953,207.48923,215.71544,203.62225,196.83888,195.72049,208.38089,175.83574
342.7675,310.13712,246.75887,250.67395,203.2673,210.81395,188.0795,163.367,218.72267,185.17085
277.79843,211.00931,285.40057,241.84843,193.78052,184.02727,206.25932,206.02101,230.91069,203.30553
310.12683,219.30426,270.35367,244.33191,223.23473,200.53981,195.55202,194.04614,217.69237,179.30551
233.959,322.89786,271.40402,232.7128,216.28471,207.1984,202.04747,192.16107,181.81093,180.79839
334.14185,304.30783,355.49875,263.0875,220.25258,194.3192,216.49986,188.05795,187.86406,174.87157
231.6253,362.4596,315.95206,283.10153,205.8313,211.21304,188.45534,236.95065,198.02399,213.91382
240.88698,341.75085,277.82944,257.90167,247.93292,170.88795,193.76544,218.96002,206.3255,157.60796
421.94995,243.16093,306.78726,239.39156,232.28903,226.5372,177.75208,205.85242,199.11826,191.97952
209.74442,268.58517,334.37646,270.12964,212.75731,235.52092,195.63036,207.2654,216.75394,206.93057
239.23317,290.5242,227.64975,211.49252,205.6242,208.61131,172.35,173.4588,193.42488,170.43771
255.66165,305.78717,168.12479,294.8889,242.81223,200.29283,157.05428,224.97482,203.23918,180.59314
203.70885,223.69582,241.16257,243.28264,222.48154,201.44273,182.2067,226.119,231.42427,186.06567
316.48694,318.64917,329.4034,240.37567,219.40292,203.68297,180.35497,211.96764,200.17142,164.4266
264.00778,353.53766,217.77895,210.70134,251.8493,166.19962,178.27606,199.03268,186.62068,169.6773
207.07948,215.78717,236.7772,239.10896,197.42416,204.46684,172.36147,212.8525,190.67673,229.69586
307.02344,229.04407,301.6428,234.05363,208.12912,197.055,191.24731,210.76834,211.38158,177.65671
220.23961,330.1389,227.65617,244.27507,214.88118,170.20586,177.33907,220.61786,197.00557,186.38324
293.5921,312.4757,305.60422,251.1878,214.80864,228.78728,191.57469,200.65398,188.09036,208.42874
342.2864,228.54158,251.56223,224.48384,209.49265,166.54398,215.11996,190.90437,164.3441,205.5566
301.4278,258.15234,289.05524,250.20134,209.28285,190.84546,213.0956,194.36807,200.00287,168.21864
253.7416,233.93518,241.5496,357.26352,243.18912,204.47664,187.05013,200.18915,206.78116,196.34557
274.20377,288.3046,323.7735,269.73053,223.02437,187.38786,222.0584,222.99173,226.38823,192.05345
350.1699,298.25967,260.08026,293.38513,214.20073,192.23465,185.30228,207.73741,184.76903,188.23245
298.5591,247.78587,289.28488,256.2544,186.45137,218.09421,207.0928,175.84798,188.25479,177.03607
328.4034,301.70148,246.56422,244.73608,183.13853,207.14713,180.75586,221.66405,171.89656,189.20091
222.22845,293.2967,282.51443,218.03413,217.43365,190.79814,235.64864,193.17201,185.94063,182.17046
320.72272,252.70721,299.9291,240.73932,210.64398,211.73196,200.4362,188.81224,204.58934,199.81944
362.79822,327.62762,401.54767,272.05426,163.37738,185.66914,187.637,195.52527,225.67189,162.76616
239.31375,278.2417,295.38623,259.3313,209.77814,244.4763,203.47432,198.33987,169.91641,182.86221
296.2583,287.0324,318.922,252.7037,195.01265,199.79424,322.8967,202.16945,222.0031,195.10393
286.45828,237.33476,218.0811,299.58932,187.00269,187.5956,210.1257,218.64471,200.50972,179.1998
227.0244,269.37152,289.00165,273.1498,234.36365,204.89308,219.49957,194.36057,208.47449,191.80284
245.65892,261.861,247.19476,31.860218,221.20096,222.12537,198.27652,199.11766,192.58386,191.98198
246.96275,208.5931,286.8868,263.56183,206.99953,190.93652,221.35777,206.15779,213.72699,182.89505
201.11276,316.6489,187.26227,259.9667,244.41379,187.69266,202.50548,197.74393,181.25826,176.44958
294.39825,235.59474,308.39224,220.25577,197.9549,197.50093,171.4928,237.04556,181.65866,193.43001
316.20914,264.1259,260.24078,263.08765,242.22398,205.54504,209.88573,190.61017,188.9684,188.22662
263.46594,373.1453,267.0984,201.4277,208.2902,205.82736,203.4136,218.67786,152.89636,209.26268
225.67706,264.26532,277.65585,281.9307,237.97865,189.05013,204.59416,200.21786,171.71661,158.4856
345.978,259.34457,272.44666,264.99036,196.22275,172.92293,192.82358,174.65527,185.12543,198.10724
278.64417,440.52542,324.58643,228.87108,405.8388,195.39183,201.94992,196.02663,191.00906,215.42383
267.885,295.3635,233.98174,221.4483,215.37929,189.88388,179.12955,212.93648,231.06903,233.07985
309.2892,259.60785,217.54823,210.03122,185.49117,200.95184,219.00658,210.59671,178.77078,224.31824
239.46219,254.94707,288.20087,247.7908,189.41576,203.52586,215.88008,220.3628,247.71,188.63496
202.07152,223.83795,269.637,235.77428,233.84126,180.68823,204.1394,371.887,194.87827,145.15259
227.588,311.2489,361.37408,223.6955,201.1654,275.10388,210.43845,203.62091,186.72961,176.10933
258.1517,265.57602,210.488,252.93323,224.60704,201.32019,182.22612,213.92354,177.59581,181.22343
325.33008,257.82495,239.13348,217.24002,230.38097,234.50128,207.22005,237.03714,200.61203,225.37962
251.17418,328.30032,252.06677,207.86743,248.73044,215.74161,206.9264,216.92685,207.2601,223.63266
263.2813,260.18173,216.26111,186.57973,220.08476,191.2325,195.17995,196.53479,203.21152,174.81947
323.6249,260.19476,231.3858,209.23419,201.73676,191.41661,175.1859,220.65932,211.70682,189.40248
230.16156,286.5479,297.21036,250.75171,222.79242,175.93277,219.18355,225.28629,192.37221,184.60962
436.55725,361.23575,221.25406,233.49377,185.05916,200.9398,165.19183,187.86563,200.95375,155.2081
300.4732,344.26358,202.41525,240.54675,201.86327,212.35956,176.10109,438.3221,214.1095,179.42264
215.63939,253.05116,273.33215,243.59248,226.17781,207.61774,198.86285,192.23386,220.3494,171.85617
263.0164,253.76117,305.67288,222.97003,253.28355,208.71849,196.31105,200.85472,196.26927,198.51933
253.67184,355.221,282.3631,243.9539,200.20448,177.18262,240.78488,193.42258,223.69296,192.5004
312.96063,323.19537,254.81055,229.53004,186.1047,201.97337,242.75786,212.64748,219.4408,175.45116
247.54008,257.15262,282.1983,256.23434,219.79979,191.44319,199.22964,213.80127,183.75858,201.01915
319.98215,218.2283,276.61453,246.05524,227.1193,159.60052,198.43271,160.30046,184.57388,185.02422
273.33594,228.44623,311.9969,215.32652,211.98747,199.7887,187.32483,244.44464,233.20107,205.28871
274.2324,253.96075,280.54877,211.82964,217.57892,209.84113,192.23512,173.53024,233.06348,169.79851
249.83417,332.3239,251.95293,347.7814,222.24211,213.75931,198.01491,216.58907,207.35028,176.2763
331.8113,341.80957,272.95255,240.85234,218.79503,196.03746,183.16249,177.50282,205.09778,159.56085
264.11624,275.1335,220.2786,264.05475,213.99432,191.45201,195.82512,207.75282,217.83986,177.61594
343.22632,262.57254,299.21182,274.5712,188.50833,333.43768,198.46864,216.98279,186.56932,114.52657
236.18059,286.8542,312.44272,265.20786,242.6051,191.61238,229.53848,187.41354,205.4814,161.89641
382.54025,198.62148,339.5453,231.25235,219.3812,201.88997,212.71976,188.54062,187.96045,191.08229
273.11542,233.00539,233.04358,244.23636,232.174,196.8835,209.72778,197.28172,173.73781,193.8292
256.41153,275.7347,307.297,232.34787,200.3153,229.86256,182.38412,187.46272,211.60219,178.73688
306.72293,279.56656,242.98041,282.75497,222.09201,178.6526,216.07883,175.97942,184.2097,211.87643
208.4111,201.97939,301.20642,5.0463333,191.88956,207.46765,180.85042,207.79692,185.48682,245.30315
269.31888,256.2158,363.37842,259.14395,184.00587,202.32652,214.60345,214.6589,224.27405,194.33983
266.36923,246.39824,230.03142,227.80525,220.01906,202.75262,237.48016,228.64421,189.52176,146.1864
240.89061,287.26855,278.8007,228.85243,223.11154,197.69632,200.7231,191.54428,199.63387,179.78094
265.14175,272.3353,228.61426,215.83464,212.05171,206.13873,190.57793,172.41685,162.45978,159.12328
258.51373,247.6305,314.1978,255.15512,216.34467,182.4673,182.54507,206.26344,191.18776,188.75023
280.42178,338.36957,339.54767,224.28313,224.61534,182.00925,179.21764,213.99022,193.09325,186.70079
